date,auction_type,term_days,auction_time,total_deals_volume,weighted_average_rate,settlement_code,key_rate
09-06-2012,репо,7,13:44,692396.7,5.2761,S4,
09-06-2012,репо,4,15:36,36584.1,5.2703,S0,
13-06-2012,репо,1,11:40,267468.5,5.3088,S0,
13-06-2012,репо,1,15:36,48851.4,5.4935,S0,
14-06-2012,репо,1,11:36,408387.2,5.3446,S0,
14-06-2012,репо,1,15:57,8892.9,5.9465,S0,
15-06-2012,репо,3,11:33,474342.5,5.3912,S0,
15-06-2012,репо,3,15:35,3337.2,5.9644,S0,
18-06-2012,репо,1,11:51,486927.9,5.3428,S0,
18-06-2012,репо,91,13:39,15764.7,6.7525,S2,
18-06-2012,репо,1,15:32,528.2,5.697,S0,
19-06-2012,репо,1,11:39,413143.6,5.3052,S0,
19-06-2012,репо,7,13:36,615147.2,5.2794,S1,
19-06-2012,репо,1,15:35,9066.5,5.4648,S0,
20-06-2012,репо,1,11:39,329370.4,5.3041,S0,
20-06-2012,репо,1,15:39,6801.2,5.3733,S0,
21-06-2012,репо,1,11:39,371834.5,5.3181,S0,
21-06-2012,репо,1,15:38,18007.1,5.3795,S0,
22-06-2012,репо,3,11:42,350035.7,5.3113,S0,
22-06-2012,репо,3,15:39,38543.7,5.4702,S0,
25-06-2012,репо,1,12:07,437627.0,5.3182,S0,
25-06-2012,репо,1,15:36,31795.1,5.3626,S0,
26-06-2012,репо,1,11:38,381777.5,5.3038,S0,
26-06-2012,репо,7,13:32,628108.8,5.2802,S1,
26-06-2012,репо,1,15:38,61420.4,5.2877,S0,
27-06-2012,репо,1,11:39,381448.9,5.2966,S0,
27-06-2012,репо,1,15:35,47955.2,5.2755,S0,
28-06-2012,репо,1,11:42,512074.5,5.2839,S0,
28-06-2012,репо,1,15:30,34940.1,5.3162,S0,
29-06-2012,репо,3,11:37,509930.9,5.295,S0,
29-06-2012,репо,3,15:27,21761.1,5.3599,S0,
02-07-2012,репо,1,11:45,476273.0,5.295,S0,
02-07-2012,репо,1,15:44,3613.6,5.6382,S0,
03-07-2012,репо,1,11:56,417755.5,5.3048,S0,
03-07-2012,репо,7,13:38,664605.0,5.2724,S1,
03-07-2012,репо,1,15:45,460.4,5.4024,S0,
04-07-2012,репо,1,11:37,212457.8,5.3017,S0,
04-07-2012,репо,1,15:32,42689.8,5.2622,S0,
05-07-2012,репо,1,11:34,267268.6,5.2763,S0,
05-07-2012,репо,1,15:30,29627.5,5.3201,S0,
06-07-2012,репо,3,11:40,302399.4,5.2728,S0,
06-07-2012,репо,3,15:29,9849.4,5.3424,S0,
09-07-2012,репо,1,11:38,229195.3,5.3294,S0,
09-07-2012,репо,364,13:32,804.8,7.7552,S2,
09-07-2012,репо,1,15:29,132.3,5.7,S0,
10-07-2012,репо,1,11:40,329970.9,5.3468,S0,
10-07-2012,репо,7,13:44,1001810.0,5.2708,S1,
11-07-2012,репо,1,11:47,112349.3,5.3823,S0,
11-07-2012,репо,1,15:28,7372.1,5.7462,S0,
12-07-2012,репо,1,11:43,157681.6,5.3963,S0,
12-07-2012,репо,1,15:33,8294.8,5.9664,S0,
13-07-2012,репо,3,11:40,249042.8,5.3674,S0,
13-07-2012,репо,3,15:32,1143.6,5.7475,S0,
16-07-2012,репо,1,11:42,246516.0,5.3634,S0,
16-07-2012,репо,91,13:46,48808.7,6.7583,S2,
16-07-2012,репо,1,15:33,5712.0,5.444,S0,
17-07-2012,репо,1,11:36,213318.2,5.3544,S0,
17-07-2012,репо,7,13:38,1014292.4,5.2741,S1,
17-07-2012,репо,1,15:36,21481.9,5.3032,S0,
18-07-2012,репо,1,11:39,200316.5,5.3429,S0,
18-07-2012,репо,1,15:28,16719.7,5.2975,S0,
19-07-2012,репо,1,11:48,227539.5,5.3192,S0,
19-07-2012,репо,1,15:42,1422.9,5.3011,S0,
20-07-2012,репо,3,11:42,261031.3,5.3034,S0,
20-07-2012,репо,3,15:34,11229.3,5.2703,S0,
23-07-2012,репо,1,11:39,292866.4,5.3007,S0,
23-07-2012,репо,1,15:25,36082.2,5.3271,S0,
24-07-2012,репо,1,11:39,300298.2,5.2943,S0,
24-07-2012,репо,7,13:37,1026287.9,5.2679,S1,
24-07-2012,репо,1,15:31,30124.6,5.4488,S0,
25-07-2012,репо,1,11:36,524651.7,5.303,S0,
25-07-2012,репо,1,15:26,17332.0,5.3078,S0,
26-07-2012,репо,1,11:34,537070.2,5.2962,S0,
26-07-2012,репо,1,15:39,20380.4,5.3017,S0,
27-07-2012,репо,3,11:43,463644.1,5.305,S0,
27-07-2012,репо,3,15:45,12200.0,5.2881,S0,
30-07-2012,репо,1,11:31,518899.6,5.2913,S0,
30-07-2012,репо,1,15:31,20806.0,5.2906,S0,
31-07-2012,репо,1,11:31,507156.7,5.2919,S0,
31-07-2012,репо,7,13:34,1098185.4,5.2694,S1,
31-07-2012,репо,1,15:29,12830.7,5.4925,S0,
01-08-2012,репо,1,11:37,344521.0,5.3192,S0,
01-08-2012,репо,1,15:35,8074.1,5.2986,S0,
02-08-2012,репо,1,11:34,210835.3,5.3046,S0,
02-08-2012,репо,1,15:34,54547.1,5.3177,S0,
03-08-2012,репо,3,11:34,208924.5,5.3351,S0,
03-08-2012,репо,3,15:26,806.2,5.9014,S0,
06-08-2012,репо,1,11:33,152076.7,5.4022,S0,
06-08-2012,репо,1,15:33,7037.8,5.7077,S0,
07-08-2012,репо,1,11:44,73066.0,5.5604,S0,
07-08-2012,репо,7,13:44,1138736.9,5.2875,S1,
07-08-2012,репо,1,15:37,8208.3,6.0104,S0,
08-08-2012,репо,1,11:42,49571.3,5.7823,S0,
08-08-2012,репо,1,15:37,1882.8,6.2219,S0,
09-08-2012,репо,1,11:36,4381.9,6.0249,S0,
09-08-2012,репо,1,15:29,496.6,5.8516,S0,
10-08-2012,репо,3,11:32,8887.0,6.0203,S0,
10-08-2012,репо,3,15:31,1284.4,6.0593,S0,
13-08-2012,репо,1,11:37,9146.4,6.0744,S0,
13-08-2012,репо,1,15:35,1922.2,6.1496,S0,
14-08-2012,репо,1,11:32,3430.0,6.1253,S0,
14-08-2012,репо,7,13:39,1197783.2,5.3118,S1,
14-08-2012,репо,1,15:29,4307.5,5.9866,S0,
15-08-2012,репо,1,11:40,9951.6,6.0917,S0,
16-08-2012,репо,1,11:32,9292.3,5.9861,S0,
16-08-2012,репо,1,15:51,622.8,5.5211,S0,
17-08-2012,репо,3,11:31,9834.6,5.6486,S0,
17-08-2012,репо,3,15:26,96.0,5.7322,S0,
20-08-2012,репо,1,11:31,9723.0,5.7176,S0,
20-08-2012,репо,91,13:31,49870.5,6.8251,S2,
20-08-2012,репо,1,15:31,47.5,5.9494,S0,
21-08-2012,репо,1,11:26,7872.5,5.9051,S0,
21-08-2012,репо,7,13:35,1077525.5,5.3386,S1,
21-08-2012,репо,1,15:27,1046.6,6.0901,S0,
22-08-2012,репо,1,11:34,38632.3,5.5635,S0,
22-08-2012,репо,1,15:26,217.6,5.2959,S0,
23-08-2012,репо,1,11:30,8986.0,5.8448,S0,
23-08-2012,репо,1,15:29,966.1,5.6379,S0,
24-08-2012,репо,3,11:28,9795.9,5.6132,S0,
27-08-2012,репо,1,11:43,318235.2,5.5326,S0,
27-08-2012,репо,1,15:37,1499.2,5.656,S0,
28-08-2012,репо,1,11:39,332020.7,5.3941,S0,
28-08-2012,репо,7,13:38,1258276.8,5.2974,S1,
28-08-2012,репо,1,15:35,52422.7,5.2584,S0,
29-08-2012,репо,1,11:39,83087.6,5.4891,S0,
29-08-2012,репо,1,15:26,10093.0,5.3295,S0,
30-08-2012,репо,1,11:43,26349.7,5.5998,S0,
30-08-2012,репо,1,15:27,3141.4,5.8179,S0,
31-08-2012,репо,3,11:30,23234.0,5.5795,S0,
03-09-2012,репо,1,11:31,8229.1,5.5355,S0,
03-09-2012,репо,1,15:24,1717.6,6.0029,S0,
04-09-2012,репо,1,11:34,6568.1,5.6013,S0,
04-09-2012,репо,7,13:31,857929.8,5.3026,S1,
04-09-2012,репо,1,15:31,573.1,5.6452,S0,
05-09-2012,репо,1,11:32,25431.2,5.4343,S0,
05-09-2012,репо,1,15:30,20052.4,5.2714,S0,
06-09-2012,репо,1,11:29,19933.4,5.6583,S0,
07-09-2012,репо,3,11:28,9647.3,5.6485,S0,
07-09-2012,репо,3,15:26,342.9,5.2767,S0,
10-09-2012,репо,1,11:33,183913.5,5.2613,S0,
10-09-2012,репо,1,15:30,10605.5,5.3258,S0,
11-09-2012,репо,1,12:00,246051.1,5.2823,S0,
11-09-2012,репо,7,13:38,1149441.1,5.2834,S1,
11-09-2012,репо,1,15:33,1536.6,5.3221,S0,
12-09-2012,репо,1,11:36,29504.0,5.4993,S0,
12-09-2012,репо,1,15:34,352.3,5.7405,S0,
13-09-2012,репо,1,11:35,39688.2,5.3957,S0,
13-09-2012,репо,1,15:30,7285.9,5.2827,S0,
14-09-2012,репо,3,11:29,47894.2,5.6504,S0,
14-09-2012,репо,3,15:28,29344.4,5.5289,S0,
17-09-2012,репо,1,11:40,95633.9,5.6598,S0,
17-09-2012,репо,91,13:47,48200.5,7.1602,S2,
17-09-2012,репо,1,15:29,3854.0,6.0465,S0,
18-09-2012,репо,1,11:37,119164.1,5.7013,S0,
18-09-2012,репо,7,13:38,1198737.1,5.5461,S1,
18-09-2012,репо,1,15:27,67.1,6.0952,S0,
19-09-2012,репо,1,11:33,59965.1,5.7971,S0,
19-09-2012,репо,1,15:25,7.0,6.01,S0,
20-09-2012,репо,1,11:42,53730.8,5.7453,S0,
20-09-2012,репо,1,16:56,5479.1,5.655,S0,
21-09-2012,репо,3,11:43,29305.9,5.8445,S0,
21-09-2012,репо,3,15:26,594.9,6.0566,S0,
24-09-2012,репо,1,11:30,69511.2,5.7598,S0,
24-09-2012,репо,1,15:29,480.3,5.9648,S0,
25-09-2012,репо,1,11:34,166684.2,5.7032,S0,
25-09-2012,репо,7,13:41,1004907.1,5.5494,S1,
25-09-2012,репо,1,15:32,52503.3,5.6501,S0,
26-09-2012,репо,1,11:32,286687.7,5.5928,S0,
26-09-2012,репо,1,15:31,41197.3,5.6257,S0,
27-09-2012,репо,1,11:30,257847.2,5.5779,S0,
27-09-2012,репо,1,15:30,91679.1,5.5225,S0,
28-09-2012,репо,3,11:28,173312.3,5.5619,S0,
28-09-2012,репо,3,15:28,97525.8,5.5151,S0,
01-10-2012,репо,1,11:34,97579.2,5.6158,S0,
01-10-2012,репо,1,15:35,110529.2,5.5693,S0,
02-10-2012,репо,1,11:36,143571.8,5.59,S0,
02-10-2012,репо,7,13:34,897751.5,5.5446,S1,
02-10-2012,репо,1,15:34,49312.7,5.521,S0,
03-10-2012,репо,1,11:32,70484.1,5.5962,S0,
03-10-2012,репо,1,15:41,33195.0,5.5075,S0,
04-10-2012,репо,1,11:33,63971.1,5.5773,S0,
04-10-2012,репо,1,15:30,52454.4,5.5217,S0,
05-10-2012,репо,3,11:38,111923.2,5.564,S0,
05-10-2012,репо,3,15:28,6481.2,5.5791,S0,
08-10-2012,репо,1,11:28,123193.4,5.5661,S0,
08-10-2012,репо,364,13:30,0.0,0.0,S1,
08-10-2012,репо,1,15:32,74161.3,5.5191,S0,
09-10-2012,репо,1,11:37,199706.5,5.6106,S0,
09-10-2012,репо,7,13:43,1077389.7,5.5456,S1,
09-10-2012,репо,1,15:35,886.6,6.4722,S0,
10-10-2012,репо,1,11:37,69196.6,5.9033,S0,
10-10-2012,репо,1,15:29,627.4,6.404,S0,
11-10-2012,репо,1,11:43,98961.8,5.9432,S0,
11-10-2012,репо,1,15:34,770.7,6.3533,S0,
12-10-2012,репо,3,11:40,119940.4,5.9636,S0,
12-10-2012,репо,3,15:41,77.6,6.4015,S0,
15-10-2012,репо,1,11:37,178077.9,5.8732,S0,
15-10-2012,репо,91,13:39,46666.1,7.0365,S2,
15-10-2012,репо,1,15:31,5154.3,5.7508,S0,
16-10-2012,репо,1,11:38,197076.4,5.7048,S0,
16-10-2012,репо,7,13:40,1194651.6,5.5415,S1,
16-10-2012,репо,1,15:27,1502.0,6.3501,S0,
17-10-2012,репо,1,11:38,131954.1,5.7018,S0,
17-10-2012,репо,1,15:35,11202.7,5.5768,S0,
18-10-2012,репо,1,11:42,116429.2,5.6523,S0,
18-10-2012,репо,1,15:39,11143.3,5.5843,S0,
19-10-2012,репо,3,11:34,119013.7,5.6067,S0,
19-10-2012,репо,3,15:26,5713.9,5.5395,S0,
22-10-2012,репо,1,11:37,123963.9,5.6285,S0,
22-10-2012,репо,1,15:31,31889.8,5.5996,S0,
23-10-2012,репо,1,11:42,132696.6,5.6879,S0,
23-10-2012,репо,7,13:38,1052932.6,5.5391,S1,
23-10-2012,репо,1,15:33,13582.1,5.5741,S0,
24-10-2012,репо,1,11:44,188702.8,5.6186,S0,
24-10-2012,репо,1,15:34,1716.0,6.333,S0,
25-10-2012,репо,1,11:33,338158.8,5.5594,S0,
25-10-2012,репо,1,15:33,49241.0,5.5548,S0,
26-10-2012,репо,3,11:37,401776.9,5.5526,S0,
26-10-2012,репо,3,15:25,15194.5,5.6124,S0,
29-10-2012,репо,1,11:36,399494.2,5.5394,S0,
29-10-2012,репо,1,15:43,82525.5,5.5284,S0,
30-10-2012,репо,1,11:41,451818.7,5.5327,S0,
30-10-2012,репо,7,13:35,1033626.9,5.5431,S1,
30-10-2012,репо,1,16:05,23552.1,5.5558,S0,
31-10-2012,репо,1,11:35,239548.9,5.5715,S0,
31-10-2012,репо,1,15:30,110051.5,5.5136,S0,
01-11-2012,репо,1,11:39,258953.0,5.5824,S0,
01-11-2012,репо,1,15:42,70614.7,5.6013,S0,
02-11-2012,репо,4,11:35,222102.7,5.5745,S0,
02-11-2012,репо,4,15:26,40915.1,5.524,S0,
06-11-2012,репо,1,11:36,208816.3,5.5792,S0,
06-11-2012,репо,7,13:41,1038661.5,5.5394,S1,
06-11-2012,репо,1,15:26,7354.5,5.5815,S0,
07-11-2012,репо,1,12:25,189893.6,5.5722,S0,
07-11-2012,репо,1,15:31,27451.4,5.5599,S0,
08-11-2012,репо,1,11:35,185226.2,5.5533,S0,
08-11-2012,репо,1,15:27,2971.8,5.5699,S0,
09-11-2012,репо,3,11:37,76380.5,5.6798,S0,
09-11-2012,репо,3,15:30,3036.4,5.8545,S0,
12-11-2012,репо,1,11:51,119189.8,5.6576,S0,
12-11-2012,репо,1,15:37,805.0,6.0937,S0,
13-11-2012,репо,1,11:33,115531.9,5.6843,S0,
13-11-2012,репо,7,13:43,1067244.4,5.5419,S1,
13-11-2012,репо,1,15:43,4305.6,5.9847,S0,
14-11-2012,репо,1,11:39,179252.9,5.651,S0,
14-11-2012,репо,1,15:35,624.0,6.1385,S0,
15-11-2012,репо,1,11:48,239969.7,5.6419,S0,
15-11-2012,репо,1,15:29,6078.6,5.714,S0,
16-11-2012,репо,3,11:42,239732.0,5.5777,S0,
16-11-2012,репо,3,15:37,96565.6,5.5058,S0,
19-11-2012,репо,1,11:28,234028.9,5.5628,S0,
19-11-2012,репо,91,13:34,46303.6,7.0049,S2,
19-11-2012,репо,1,15:24,92917.4,5.5117,S0,
20-11-2012,репо,1,11:32,222287.3,5.5651,S0,
20-11-2012,репо,7,13:34,1222638.0,5.534,S1,
20-11-2012,репо,1,15:37,136139.3,5.5098,S0,
21-11-2012,репо,1,11:32,145446.2,5.6374,S0,
21-11-2012,репо,1,15:32,3533.7,5.9601,S0,
22-11-2012,репо,1,11:31,149368.6,5.6125,S0,
22-11-2012,репо,1,15:19,2206.3,5.7988,S0,
23-11-2012,репо,3,11:34,148505.9,5.5795,S0,
23-11-2012,репо,3,15:26,48802.2,5.5239,S0,
26-11-2012,репо,1,11:35,186585.9,5.5703,S0,
26-11-2012,репо,1,15:25,230651.5,5.5071,S0,
27-11-2012,репо,1,11:35,194007.3,5.5834,S0,
27-11-2012,репо,7,13:44,1199245.7,5.5315,S1,
27-11-2012,репо,1,15:45,189527.5,5.5184,S0,
28-11-2012,репо,1,12:11,260854.5,5.5508,S0,
28-11-2012,репо,1,15:37,192761.4,5.5123,S0,
29-11-2012,репо,1,11:44,254270.3,5.5435,S0,
29-11-2012,репо,1,15:29,268656.7,5.5071,S0,
30-11-2012,репо,3,11:41,192796.6,5.544,S0,
30-11-2012,репо,3,15:34,320408.3,5.5114,S0,
03-12-2012,репо,1,11:49,235487.3,5.5518,S0,
03-12-2012,репо,1,15:40,192306.5,5.5107,S0,
04-12-2012,репо,1,11:53,390995.8,5.6079,S0,
04-12-2012,репо,7,13:53,1087274.4,5.5656,S1,
04-12-2012,репо,1,15:37,17593.8,6.4512,S0,
05-12-2012,репо,1,11:46,160063.9,5.7049,S0,
05-12-2012,репо,1,15:51,201386.1,5.5165,S0,
06-12-2012,репо,1,11:46,224709.6,5.6438,S0,
06-12-2012,репо,1,15:31,63149.1,5.5204,S0,
07-12-2012,репо,3,11:37,194399.4,5.6083,S0,
07-12-2012,репо,3,15:39,15987.4,5.5309,S0,
10-12-2012,репо,1,11:41,277428.6,5.5788,S0,
10-12-2012,репо,1,15:30,99767.6,5.5234,S0,
11-12-2012,репо,1,11:39,238820.6,5.5945,S0,
11-12-2012,репо,7,13:42,1124822.0,5.5363,S1,
11-12-2012,репо,1,15:43,157238.8,5.5169,S0,
12-12-2012,репо,1,11:40,223986.8,5.5951,S0,
12-12-2012,репо,1,15:29,324821.3,5.5107,S0,
13-12-2012,репо,1,12:20,277342.3,5.5713,S0,
13-12-2012,репо,1,15:49,173559.9,5.5077,S0,
14-12-2012,репо,3,11:45,310833.0,5.5574,S0,
14-12-2012,репо,3,15:33,210577.7,5.5036,S0,
17-12-2012,репо,1,11:53,299040.7,5.5603,S0,
17-12-2012,репо,91,13:26,40582.3,7.0979,S2,
17-12-2012,репо,1,15:33,289836.1,5.5098,S0,
18-12-2012,репо,1,12:30,298930.2,5.5653,S0,
18-12-2012,репо,7,13:42,1198662.8,5.529,S1,
18-12-2012,репо,1,15:59,394871.3,5.5137,S0,
19-12-2012,репо,1,11:40,265433.7,5.5617,S0,
19-12-2012,репо,1,15:35,277607.2,5.5069,S0,
20-12-2012,репо,1,11:49,317043.4,5.5538,S0,
20-12-2012,репо,1,15:42,269679.2,5.5127,S0,
21-12-2012,репо,3,11:55,331615.9,5.5477,S0,
21-12-2012,репо,3,15:36,271450.6,5.5063,S0,
24-12-2012,репо,1,11:44,303242.2,5.5452,S0,
24-12-2012,репо,1,15:33,265421.3,5.5047,S0,
25-12-2012,репо,1,11:47,304249.1,5.5563,S0,
25-12-2012,репо,14,13:46,845931.9,5.5379,S1,
25-12-2012,репо,1,15:54,275677.9,5.5067,S0,
26-12-2012,репо,1,11:36,301938.7,5.5395,S0,
26-12-2012,репо,1,15:30,549552.1,5.5066,S0,
27-12-2012,репо,1,11:38,245204.4,5.5316,S0,
27-12-2012,репо,1,15:37,555344.9,5.5053,S0,
28-12-2012,репо,12,12:04,179197.7,5.5405,S0,
28-12-2012,репо,12,15:41,597683.3,5.5073,S0,
08-01-2013,репо,1,11:45,159508.2,5.5093,S0,
08-01-2013,репо,1,15:33,34268.5,5.5009,S0,
09-01-2013,репо,7,11:42,1222136.6,5.5341,S0,
09-01-2013,репо,1,13:37,75724.6,5.855,S0,
09-01-2013,репо,1,15:40,1984.7,6.4938,S0,
10-01-2013,репо,1,11:38,13912.0,6.0517,S0,
10-01-2013,репо,1,15:51,198.9,6.1694,S0,
11-01-2013,репо,3,11:33,9969.6,5.8904,S0,
14-01-2013,репо,1,11:31,8998.9,5.7275,S0,
14-01-2013,репо,91,13:55,10000.2,7.0,S2,
15-01-2013,репо,1,11:39,8166.9,5.627,S0,
15-01-2013,репо,7,13:36,953651.8,5.5304,S1,
15-01-2013,репо,1,15:36,125.0,5.6497,S0,
16-01-2013,репо,1,11:28,7671.6,5.5775,S0,
16-01-2013,репо,1,15:32,10740.4,5.608,S0,
17-01-2013,репо,1,11:37,9893.6,5.7307,S0,
17-01-2013,репо,1,15:35,170.0,6.2251,S0,
18-01-2013,репо,3,11:37,57662.1,5.6054,S0,
18-01-2013,репо,3,15:30,178.1,5.7788,S0,
21-01-2013,репо,1,11:29,214253.1,5.5208,S0,
21-01-2013,репо,1,15:38,3089.8,5.5716,S0,
22-01-2013,репо,1,11:41,198865.6,5.5445,S0,
22-01-2013,репо,7,13:41,1295416.5,5.5272,S1,
22-01-2013,репо,1,15:45,737.7,5.6575,S0,
23-01-2013,репо,1,11:34,9934.6,5.7394,S0,
23-01-2013,репо,1,15:29,495.6,6.4633,S0,
24-01-2013,репо,1,11:32,5434.7,5.7291,S0,
24-01-2013,репо,1,15:31,1970.4,5.6279,S0,
25-01-2013,репо,3,11:29,195859.8,5.515,S0,
25-01-2013,репо,3,15:33,13537.3,5.8129,S0,
28-01-2013,репо,1,11:31,126850.5,5.6588,S0,
28-01-2013,репо,1,15:30,3128.2,6.4054,S0,
28-01-2013,репо,350,18:04,0.0,,S2,
29-01-2013,репо,1,11:34,124911.8,5.6763,S0,
29-01-2013,репо,7,13:40,1197342.1,5.5317,S1,
29-01-2013,репо,1,15:36,2000.0,6.46,S0,
30-01-2013,репо,1,11:37,195651.5,5.587,S0,
30-01-2013,репо,1,15:32,3315.1,5.9719,S0,
31-01-2013,репо,1,11:36,68607.0,5.7924,S0,
31-01-2013,репо,1,15:40,3313.0,6.3414,S0,
01-02-2013,репо,3,11:44,6461.6,6.1572,S0,
01-02-2013,репо,3,15:35,8710.5,6.435,S0,
04-02-2013,репо,1,11:35,9684.3,5.9857,S0,
04-02-2013,репо,1,15:37,1715.2,6.4335,S0,
05-02-2013,репо,1,11:38,9848.1,6.0454,S0,
05-02-2013,репо,7,13:40,696708.0,5.6066,S1,
05-02-2013,репо,1,15:45,362.0,6.4219,S0,
06-02-2013,репо,1,11:43,9936.5,5.985,S0,
06-02-2013,репо,1,15:32,43.6,5.8185,S0,
07-02-2013,репо,1,11:37,9976.5,6.003,S0,
08-02-2013,репо,3,11:27,6484.0,5.817,S0,
08-02-2013,репо,3,16:22,0.0,0.0,S0,
11-02-2013,репо,1,11:31,35674.3,5.5442,S0,
11-02-2013,репо,1,15:37,335.6,5.6523,S0,
12-02-2013,репо,1,11:32,53384.0,5.5381,S0,
12-02-2013,репо,7,13:41,848385.8,5.5555,S1,
12-02-2013,репо,1,15:35,5875.6,5.5107,S0,
13-02-2013,репо,1,11:36,9707.5,5.8977,S0,
13-02-2013,репо,1,15:43,6382.8,6.4888,S0,
14-02-2013,репо,1,11:40,37034.8,5.649,S0,
14-02-2013,репо,1,15:42,2883.8,5.716,S0,
15-02-2013,репо,3,11:42,99158.6,5.6175,S0,
15-02-2013,репо,3,15:27,732.2,5.765,S0,
18-02-2013,репо,1,11:35,148442.6,5.6058,S0,
18-02-2013,репо,91,13:43,10373.3,7.0036,S2,
18-02-2013,репо,1,15:30,960.0,6.0631,S0,
19-02-2013,репо,1,11:34,153499.5,5.6264,S0,
19-02-2013,репо,7,13:40,1179588.2,5.5342,S1,
19-02-2013,репо,1,15:43,4628.3,5.8414,S0,
20-02-2013,репо,1,11:36,59590.8,5.7149,S0,
20-02-2013,репо,1,15:49,5784.1,6.4872,S0,
21-02-2013,репо,1,11:32,9913.3,6.0746,S0,
21-02-2013,репо,1,15:36,486.9,6.5006,S0,
22-02-2013,репо,3,11:33,67318.7,5.9327,S0,
22-02-2013,репо,3,15:26,7244.3,6.3698,S0,
25-02-2013,репо,1,11:42,249096.4,5.6588,S0,
25-02-2013,репо,1,15:32,856.6,6.0429,S0,
26-02-2013,репо,1,11:37,178698.5,5.7086,S0,
26-02-2013,репо,7,14:04,1192059.5,5.5359,S1,
26-02-2013,репо,1,15:37,1246.4,5.9511,S0,
27-02-2013,репо,1,11:38,138211.7,5.6741,S0,
27-02-2013,репо,1,15:31,1756.9,5.8918,S0,
28-02-2013,репо,1,11:32,210665.8,5.5876,S0,
28-02-2013,репо,1,15:36,8225.2,5.8083,S0,
01-03-2013,репо,3,11:36,159782.5,5.6402,S0,
01-03-2013,репо,3,15:40,135.9,6.0619,S0,
04-03-2013,репо,1,11:32,85591.9,5.7301,S0,
04-03-2013,репо,1,15:53,4394.4,6.0087,S0,
05-03-2013,репо,1,11:35,39765.8,5.8832,S0,
05-03-2013,репо,7,13:41,1134143.9,5.5396,S1,
05-03-2013,репо,1,15:30,476.8,6.403,S0,
06-03-2013,репо,1,11:32,113336.2,5.6977,S0,
06-03-2013,репо,1,16:26,3679.9,5.8542,S0,
07-03-2013,репо,4,11:33,138470.4,5.8346,S0,
07-03-2013,репо,4,15:33,2519.0,6.4168,S0,
11-03-2013,репо,1,11:37,244206.0,5.6195,S0,
11-03-2013,репо,1,15:38,5309.8,5.6278,S0,
12-03-2013,репо,1,11:37,168053.5,5.6786,S0,
12-03-2013,репо,7,13:36,1154756.6,5.5389,S1,
12-03-2013,репо,1,15:35,1796.0,5.9102,S0,
13-03-2013,репо,1,11:32,69941.6,5.7459,S0,
13-03-2013,репо,1,15:32,101.4,6.3281,S0,
14-03-2013,репо,1,11:34,99189.8,5.6208,S0,
14-03-2013,репо,1,15:39,804.8,5.8323,S0,
15-03-2013,репо,3,11:31,119784.2,5.6449,S0,
15-03-2013,репо,3,15:26,110.6,6.0555,S0,
18-03-2013,репо,1,12:14,79569.7,5.722,S0,
18-03-2013,репо,91,13:31,36000.9,7.0722,S2,
18-03-2013,репо,1,15:34,756.3,6.2774,S0,
19-03-2013,репо,1,11:33,79526.7,5.7699,S0,
19-03-2013,репо,7,13:37,1341638.5,5.5352,S1,
19-03-2013,репо,1,15:31,888.5,6.2768,S0,
20-03-2013,репо,1,11:32,9781.6,6.2023,S0,
20-03-2013,репо,1,15:32,834.3,6.4841,S0,
21-03-2013,репо,1,11:30,4743.7,6.1915,S0,
21-03-2013,репо,1,15:44,5411.1,6.4203,S0,
22-03-2013,репо,3,11:29,9179.1,6.2431,S0,
22-03-2013,репо,3,15:29,2174.3,6.4334,S0,
25-03-2013,репо,1,11:27,194203.5,5.6251,S0,
25-03-2013,репо,1,15:28,15030.2,5.8232,S0,
26-03-2013,репо,1,11:33,68826.2,5.8569,S0,
26-03-2013,репо,7,13:36,1275154.7,5.5331,S1,
26-03-2013,репо,1,15:40,3579.6,6.4784,S0,
27-03-2013,репо,1,11:30,178426.9,5.6876,S0,
27-03-2013,репо,1,15:23,906.7,5.9807,S0,
28-03-2013,репо,1,11:37,405340.6,5.5388,S0,
28-03-2013,репо,1,15:27,3668.8,5.8306,S0,
29-03-2013,репо,3,11:29,175625.2,5.6878,S0,
29-03-2013,репо,3,15:29,11475.7,5.7242,S0,
01-04-2013,репо,1,11:32,198824.8,5.6407,S0,
01-04-2013,репо,1,15:27,1142.6,6.0516,S0,
02-04-2013,репо,1,11:30,111107.2,5.715,S0,
02-04-2013,репо,7,13:58,1013836.3,5.5396,S1,
02-04-2013,репо,1,15:34,15930.5,5.6905,S0,
03-04-2013,репо,1,11:34,288832.9,5.5643,S0,
03-04-2013,репо,1,15:25,636.7,5.9721,S0,
04-04-2013,репо,1,11:44,164606.8,5.6148,S0,
04-04-2013,репо,1,15:28,1357.4,5.6641,S0,
05-04-2013,репо,3,11:32,84789.3,5.5954,S0,
05-04-2013,репо,3,15:26,7271.7,5.5215,S0,
08-04-2013,репо,1,11:28,98089.9,5.5731,S0,
08-04-2013,репо,1,15:30,50457.1,5.5335,S0,
09-04-2013,репо,1,11:30,249676.9,5.559,S0,
09-04-2013,репо,7,13:34,1204753.6,5.5301,S1,
09-04-2013,репо,1,15:30,251.2,6.0273,S0,
10-04-2013,репо,1,11:35,148196.2,5.6247,S0,
10-04-2013,репо,1,15:29,671.4,5.9056,S0,
11-04-2013,репо,1,11:32,208969.4,5.5688,S0,
11-04-2013,репо,1,15:30,951.7,5.8555,S0,
