date,auction_type,term_days,auction_time,total_deals_volume,weighted_average_rate,settlement_code,demand_volume,cutoff_rate,min_rate,max_rate,limit_deals_volume,weighted_average_limit_rate,first_leg_date,second_leg_date,cover_ratio
01-06-2011,репо,1,11:30,0.0,0.0,S0,,,,,,,,,
01-06-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
02-06-2011,репо,1,11:30,0.0,0.0,S0,,,,,,,,,
02-06-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
03-06-2011,репо,3,11:30,0.0,0.0,S0,,,,,,,,,
03-06-2011,репо,3,15:30,0.0,0.0,S0,,,,,,,,,
06-06-2011,репо,1,11:30,0.0,0.0,S0,,,,,,,,,
06-06-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
07-06-2011,репо,1,11:30,0.0,0.0,S0,,,,,,,,,
07-06-2011,репо,7,13:30,0.0,0.0,S0,,,,,,,,,
07-06-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
08-06-2011,репо,1,11:30,0.0,0.0,S0,,,,,,,,,
08-06-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
09-06-2011,репо,1,11:30,0.0,0.0,S0,,,,,,,,,
09-06-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
10-06-2011,репо,3,11:30,0.0,0.0,S0,,,,,,,,,
10-06-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
14-06-2011,репо,1,11:30,0.0,0.0,S0,,,,,,,,,
14-06-2011,репо,7,13:30,0.0,0.0,S0,,,,,,,,,
14-06-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
15-06-2011,репо,1,11:30,0.0,0.0,S0,,,,,,,,,
15-06-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
16-06-2011,репо,1,11:30,0.0,0.0,S0,,,,,,,,,
16-06-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
17-06-2011,репо,3,11:30,0.0,0.0,S0,,,,,,,,,
17-06-2011,репо,3,15:30,0.0,0.0,S0,,,,,,,,,
20-06-2011,репо,1,11:30,0.0,0.0,S0,,,,,,,,,
20-06-2011,репо,90,13:30,0.0,0.0,S1,,,,,,,,,
20-06-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
21-06-2011,репо,1,11:30,0.0,0.0,S0,,,,,,,,,
21-06-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
22-06-2011,репо,1,11:30,1965.5,5.5,S0,1965.5,,,,1965.5,5.5,,23-06-2011,1.0
22-06-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
23-06-2011,репо,1,11:30,1946.1,5.5,S0,1946.1,,,,1946.1,5.5,,24-06-2011,1.0
23-06-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
24-06-2011,репо,3,11:30,1946.3,5.5,S0,1946.3,,,,1946.3,5.5,,27-06-2011,1.0
24-06-2011,репо,3,15:30,0.0,0.0,S0,,,,,,,,,
27-06-2011,репо,1,11:30,1946.6,5.5,S0,1946.6,,,,1946.6,5.5,,28-06-2011,1.0
27-06-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
28-06-2011,репо,1,11:30,1985.1,5.5,S0,1985.1,,,,1985.1,5.5,,29-06-2011,1.0
28-06-2011,репо,7,13:30,0.0,0.0,S0,,,,,,,,,
28-06-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
29-06-2011,репо,1,11:30,2116.6,5.5,S0,2116.6,,,,2116.6,5.5,,30-06-2011,1.0
29-06-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
30-06-2011,репо,1,11:30,2081.1,5.5,S0,2081.1,,,,2081.1,5.5,,01-07-2011,1.0
30-06-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
01-07-2011,репо,3,11:30,0.0,0.0,S0,,,,,,,,,
01-07-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
04-07-2011,репо,1,11:30,0.0,0.0,S0,,,,,,,,,
04-07-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
05-07-2011,репо,1,11:30,0.0,0.0,S0,,,,,,,,,
05-07-2011,репо,7,13:30,0.0,0.0,S0,,,,,,,,,
05-07-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
06-07-2011,репо,1,11:30,0.0,0.0,S0,,,,,,,,,
06-07-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
07-07-2011,репо,1,11:30,0.0,0.0,S0,,,,,,,,,
07-07-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
08-07-2011,репо,1,11:30,0.0,0.0,S0,,,,,,,,,
08-07-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
11-07-2011,репо,1,11:30,0.0,0.0,S0,,,,,,,,,
11-07-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
12-07-2011,репо,1,11:30,0.0,0.0,S0,,,,,,,,,
12-07-2011,репо,7,13:30,0.0,0.0,S0,,,,,,,,,
12-07-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
13-07-2011,репо,1,11:30,0.0,0.0,S0,,,,,,,,,
13-07-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
14-07-2011,репо,1,11:30,0.0,0.0,S0,,,,,,,,,
14-07-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
15-07-2011,репо,1,11:30,0.0,0.0,S0,,,,,,,,,
15-07-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
18-07-2011,репо,1,11:30,0.0,0.0,S0,,,,,,,,,
18-07-2011,репо,91,13:30,0.0,0.0,S0,,,,,,,,,
18-07-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
19-07-2011,репо,1,11:30,0.0,0.0,S0,,,,,,,,,
19-07-2011,репо,7,13:30,0.0,0.0,S0,,,,,,,,,
19-07-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
20-07-2011,репо,1,11:30,0.0,0.0,S0,,,,,,,,,
20-07-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
21-07-2011,репо,1,11:30,0.0,0.0,S0,,,,,,,,,
21-07-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
22-07-2011,репо,1,11:30,0.0,0.0,S0,,,,,,,,,
22-07-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
25-07-2011,репо,1,11:30,0.0,0.0,S0,,,,,,,,,
25-07-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
26-07-2011,репо,1,11:30,0.0,0.0,S0,,,,,,,,,
26-07-2011,репо,7,13:30,0.0,0.0,S0,,,,,,,,,
26-07-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
27-07-2011,репо,1,11:30,0.0,0.0,S0,,,,,,,,,
27-07-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
28-07-2011,репо,1,11:30,13060.2,5.56,S0,13060.2,,,,13060.2,5.56,,29-07-2011,1.0
28-07-2011,репо,1,15:30,1075.0,5.58,S0,1075.0,,,,,,,29-07-2011,1.0
29-07-2011,репо,3,11:30,9105.9,5.55,S0,9105.9,,,,9105.9,5.55,,01-08-2011,1.0
29-07-2011,репо,3,15:30,382.6,5.56,S0,382.6,,,,,,,01-08-2011,1.0
01-08-2011,репо,1,11:30,2148.8,5.5,S0,2148.8,,,,2148.8,5.5,,02-08-2011,1.0
01-08-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
02-08-2011,репо,1,11:30,0.0,0.0,S0,,,,,,,,,
02-08-2011,репо,7,13:30,0.0,0.0,S0,,,,,,,,,
02-08-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
03-08-2011,репо,1,11:30,0.0,0.0,S0,,,,,,,,,
03-08-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
04-08-2011,репо,1,11:30,0.0,0.0,S0,,,,,,,,,
04-08-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
05-08-2011,репо,1,11:30,0.0,0.0,S0,,,,,,,,,
05-08-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
08-08-2011,репо,1,11:30,574.7,5.55,S0,574.7,,,,574.7,5.55,,09-08-2011,1.0
08-08-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
09-08-2011,репо,1,11:30,617.4,5.55,S0,617.4,,,,617.4,5.55,,10-08-2011,1.0
09-08-2011,репо,7,13:30,0.0,0.0,S0,,,,,,,,,
09-08-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
10-08-2011,репо,1,11:30,421.4,5.53,S0,421.4,,,,421.4,5.53,,11-08-2011,1.0
10-08-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
11-08-2011,репо,1,11:30,560.9,5.69,S0,560.9,,,,560.9,5.69,,12-08-2011,1.0
11-08-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
12-08-2011,репо,1,11:30,0.0,0.0,S0,,,,,,,,,
12-08-2011,репо,3,15:30,489.6,5.57,S0,489.6,,,,489.6,5.57,,15-08-2011,1.0
15-08-2011,репо,1,11:30,536.2,5.57,S0,536.2,,,,536.2,5.57,,16-08-2011,1.0
15-08-2011,репо,90,13:30,0.0,0.0,S0,,,,,,,,,
15-08-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
16-08-2011,репо,1,11:30,1261.4,5.53,S0,1261.4,,,,1261.4,5.53,,17-08-2011,1.0
16-08-2011,репо,7,13:30,0.0,0.0,S0,,,,,,,,,
16-08-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
17-08-2011,репо,1,11:30,1257.9,5.51,S0,1257.9,,,,1257.9,5.51,,18-08-2011,1.0
17-08-2011,репо,1,15:30,9.5,5.54,S0,9.5,,,,9.5,5.54,,18-08-2011,1.0
18-08-2011,репо,1,11:30,1160.4,5.51,S0,1160.4,,,,1160.4,5.51,,19-08-2011,1.0
18-08-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
19-08-2011,репо,3,11:30,1535.4,5.52,S0,1535.4,,,,1535.4,5.52,,22-08-2011,1.0
19-08-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
22-08-2011,репо,1,11:30,825.7,5.5,S0,825.7,,,,825.7,5.5,,23-08-2011,1.0
22-08-2011,репо,1,15:30,590.6,5.58,S0,590.6,,,,590.6,5.58,,23-08-2011,1.0
23-08-2011,репо,1,11:30,1299.7,5.5,S0,1299.7,,,,1299.7,5.5,,24-08-2011,1.0
23-08-2011,репо,7,13:45,382.2,5.5,S1,382.2,,,,382.2,5.5,,31-08-2011,1.0
23-08-2011,репо,1,15:30,57.2,5.57,S0,57.2,,,,57.2,5.57,,24-08-2011,1.0
24-08-2011,репо,1,11:30,798.2,5.51,S0,798.2,,,,798.2,5.51,,25-08-2011,1.0
24-08-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
25-08-2011,репо,1,11:30,167.8,5.54,S0,167.8,,,,167.8,5.54,,26-08-2011,1.0
25-08-2011,репо,1,15:30,330.6,5.59,S0,330.6,,,,330.6,5.59,,26-08-2011,1.0
26-08-2011,репо,3,11:30,450.6,5.53,S0,450.6,,,,450.6,5.53,,29-08-2011,1.0
26-08-2011,репо,3,15:30,362.9,5.53,S0,362.9,,,,362.9,5.53,,29-08-2011,1.0
29-08-2011,репо,1,11:30,5500.7,5.53,S0,5500.7,,,,5500.7,5.53,,30-08-2011,1.0
29-08-2011,репо,1,15:30,2716.6,5.51,S0,2716.6,,,,2716.6,5.51,,30-08-2011,1.0
30-08-2011,репо,1,11:30,12283.1,5.53,S0,12283.1,,,,12283.1,5.53,,31-08-2011,1.0
30-08-2011,репо,7,13:45,2705.8,5.53,S1,2705.8,,,,2705.8,5.53,,07-09-2011,1.0
30-08-2011,репо,1,15:30,1427.3,5.51,S0,1427.3,,,,1427.3,5.51,,31-08-2011,1.0
31-08-2011,репо,1,11:30,1127.4,5.5,S0,1127.4,,,,1127.4,5.5,,01-09-2011,1.0
31-08-2011,репо,1,15:30,87.9,5.56,S0,87.9,,,,87.9,5.56,,01-09-2011,1.0
01-09-2011,репо,1,11:30,619.3,5.52,S0,619.3,,,,619.3,5.52,,02-09-2011,1.0
01-09-2011,репо,1,15:30,196.5,5.51,S0,196.5,,,,196.5,5.51,,02-09-2011,1.0
02-09-2011,репо,3,11:30,196.6,5.51,S0,196.6,,,,196.6,5.51,,05-09-2011,1.0
02-09-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
05-09-2011,репо,1,11:30,40873.9,5.54,S0,40873.9,,,,40873.9,5.54,,06-09-2011,1.0
05-09-2011,репо,1,15:30,30.4,5.51,S0,30.4,,,,30.4,5.51,,06-09-2011,1.0
06-09-2011,репо,1,11:30,140.0,5.6,S0,140.0,,,,140.0,5.6,,07-09-2011,1.0
06-09-2011,репо,7,13:30,0.0,0.0,S0,,,,,,,,,
06-09-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
07-09-2011,репо,1,11:30,375.2,5.51,S0,375.2,,,,375.2,5.51,,08-09-2011,1.0
07-09-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
08-09-2011,репо,1,11:30,0.0,0.0,S0,,,,,,,,,
08-09-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
09-09-2011,репо,3,11:30,0.0,0.0,S0,,,,,,,,,
09-09-2011,репо,3,15:30,0.0,0.0,S0,,,,,,,,,
12-09-2011,репо,1,11:30,0.0,0.0,S0,,,,,,,,,
12-09-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
13-09-2011,репо,1,11:30,384.9,5.5,S0,384.9,,,,384.9,5.5,,14-09-2011,1.0
13-09-2011,репо,7,13:30,0.0,0.0,S0,,,,,,,,,
13-09-2011,репо,1,15:30,0.0,0.0,S0,,,,,,,,,
14-09-2011,репо,1,11:30,0.0,0.0,S0,,,,,,,,,
14-09-2011,репо,1,15:30,405.6,5.5,S0,405.6,,,,405.6,5.5,,15-09-2011,1.0
15-09-2011,репо,1,11:30,14434.0,5.27,S0,14434.0,,,,14434.0,5.27,,16-09-2011,1.0
15-09-2011,репо,1,15:30,16808.8,5.59,S0,16808.8,,,,16808.8,5.59,,16-09-2011,1.0
16-09-2011,репо,3,11:30,149819.0,5.34,S0,169523.2,,,,149819.0,5.34,,19-09-2011,1.1315200341745708
16-09-2011,репо,3,15:30,10602.1,5.46,S0,10602.1,,,,10602.1,5.46,,19-09-2011,1.0
19-09-2011,репо,1,11:30,125555.4,5.31,S0,125555.4,,,,125555.4,5.31,,20-09-2011,1.0
19-09-2011,репо,91,13:30,189.0,6.76,S2,189.0,,,,0.0,,,21-12-2011,1.0
19-09-2011,репо,1,15:30,11784.4,5.3,S0,11784.4,,,,11784.4,5.3,,20-09-2011,1.0
20-09-2011,репо,1,11:30,180737.5,5.3,S0,180737.5,,,,180737.5,5.3,,21-09-2011,1.0
20-09-2011,репо,7,13:45,9206.3,5.33,S1,11935.5,,,,9206.3,5.33,,28-09-2011,1.296449170676602
20-09-2011,репо,1,15:30,2520.5,5.29,S0,2520.5,,,,2520.5,5.29,,21-09-2011,1.0
21-09-2011,репо,1,11:30,89346.2,5.28,S0,89346.2,,,,89346.2,5.28,,22-09-2011,1.0
21-09-2011,репо,1,15:30,1085.7,5.28,S0,1085.7,,,,1085.7,5.28,,22-09-2011,1.0
22-09-2011,репо,1,11:30,94176.4,5.28,S0,94176.4,,,,94176.4,5.28,,23-09-2011,1.0
22-09-2011,репо,1,15:30,7045.0,5.27,S0,7045.0,,,,7045.0,5.27,,23-09-2011,1.0
23-09-2011,репо,3,11:30,94412.3,5.28,S0,94412.3,,,,94412.3,5.28,,26-09-2011,1.0
23-09-2011,репо,3,15:30,6780.7,5.3,S0,6780.7,,,,6780.7,5.3,,26-09-2011,1.0
26-09-2011,репо,1,11:30,170853.5,5.3,S0,170853.5,,,,170853.5,5.3,,27-09-2011,1.0
26-09-2011,репо,1,15:30,15836.0,5.3,S0,15836.0,,,,15836.0,5.3,,27-09-2011,1.0
27-09-2011,репо,1,11:30,150307.5,5.29,S0,150307.5,,,,150307.5,5.29,,28-09-2011,1.0
27-09-2011,репо,7,13:45,9661.8,5.43,S1,14126.9,,,,9661.8,5.43,,05-10-2011,1.4621395599163718
27-09-2011,репо,1,15:30,26409.0,5.28,S0,26409.0,,,,26409.0,5.28,,28-09-2011,1.0
28-09-2011,репо,1,11:30,199512.2,5.29,S0,199512.2,,,,199512.2,5.29,,29-09-2011,1.0
28-09-2011,репо,1,15:30,22609.0,5.3,S0,22609.0,,,,22609.0,5.3,,29-09-2011,1.0
29-09-2011,репо,1,11:30,158371.4,5.28,S0,158371.4,,,,158371.4,5.28,,30-09-2011,1.0
29-09-2011,репо,1,15:30,4631.2,5.28,S0,4631.2,,,,4631.2,5.28,,30-09-2011,1.0
30-09-2011,репо,3,11:30,146500.9,5.28,S0,146500.9,,,,146500.9,5.28,,03-10-2011,1.0
30-09-2011,репо,3,15:30,44949.8,5.29,S0,44949.8,,,,44949.8,5.29,,03-10-2011,1.0
03-10-2011,репо,1,11:30,179419.6,5.29,S0,179419.6,,,,179419.6,5.29,,04-10-2011,1.0
03-10-2011,репо,1,15:30,7779.3,5.29,S0,7779.3,,,,7779.3,5.29,,04-10-2011,1.0
04-10-2011,репо,1,11:30,113046.5,5.28,S0,113046.5,,,,113046.5,5.28,,05-10-2011,1.0
04-10-2011,репо,7,13:45,18672.9,5.33,S1,18672.9,,,,18672.9,5.33,,12-10-2011,1.0
04-10-2011,репо,1,15:30,4930.6,5.26,S0,4930.6,,,,4930.6,5.26,,05-10-2011,1.0
05-10-2011,репо,1,11:30,87181.6,5.28,S0,87181.6,,,,87181.6,5.28,,06-10-2011,1.0
05-10-2011,репо,1,15:30,7374.7,5.26,S0,7374.7,,,,7374.7,5.26,,06-10-2011,1.0
06-10-2011,репо,1,11:30,86529.1,5.28,S0,86529.1,,,,86529.1,5.28,,07-10-2011,1.0
06-10-2011,репо,1,15:30,4667.4,5.26,S0,4667.4,,,,4667.4,5.26,,07-10-2011,1.0
07-10-2011,репо,3,11:30,70143.2,5.28,S0,70143.2,,,,70143.2,5.28,,10-10-2011,1.0
07-10-2011,репо,3,15:30,1413.3,5.26,S0,1413.3,,,,1413.3,5.26,,10-10-2011,1.0
10-10-2011,репо,1,11:30,85463.8,5.28,S0,85463.8,,,,85463.8,5.28,,11-10-2011,1.0
10-10-2011,репо,1,15:30,97784.5,5.28,S0,97784.5,,,,97784.5,5.28,,11-10-2011,1.0
11-10-2011,репо,1,11:30,192716.5,5.27,S0,192716.5,,,,192716.5,5.27,,12-10-2011,1.0
11-10-2011,репо,7,13:45,78047.6,5.28,S1,78047.6,,,,78047.6,5.28,,19-10-2011,1.0
11-10-2011,репо,1,15:30,54158.7,5.32,S0,168276.1,,,,54158.7,5.32,,12-10-2011,3.10709267393789
12-10-2011,репо,1,11:30,388913.6,5.3,S0,401673.9,,,,388913.6,5.3,,13-10-2011,1.0328101151515403
12-10-2011,репо,1,15:30,7943.3,5.39,S0,7943.3,,,,7943.3,5.39,,13-10-2011,1.0
13-10-2011,репо,1,11:30,277805.9,5.28,S0,277805.9,,,,277805.9,5.28,,14-10-2011,1.0
13-10-2011,репо,1,15:30,6502.1,5.29,S0,6502.1,,,,6502.1,5.29,,14-10-2011,1.0
14-10-2011,репо,3,11:30,267322.3,5.28,S0,267322.3,,,,267322.3,5.28,,17-10-2011,1.0
14-10-2011,репо,3,15:30,7089.9,5.28,S0,7089.9,,,,7089.9,5.28,,17-10-2011,1.0
17-10-2011,репо,1,11:30,300549.1,5.28,S0,300549.1,,,,300549.1,5.28,,18-10-2011,1.0
17-10-2011,репо,91,13:30,371.2,6.79,S2,371.2,,,,371.2,6.79,,18-01-2012,1.0
17-10-2011,репо,1,15:30,49711.4,5.28,S0,49711.4,,,,49711.4,5.28,,18-10-2011,1.0
18-10-2011,репо,1,11:30,379486.3,5.27,S0,379486.3,,,,379486.3,5.27,,19-10-2011,1.0
18-10-2011,репо,7,13:45,146880.4,5.27,S1,146880.4,,,,146880.4,5.27,,26-10-2011,1.0
18-10-2011,репо,1,15:30,7970.0,5.29,S0,7970.0,,,,7970.0,5.29,,19-10-2011,1.0
19-10-2011,репо,1,11:30,198815.4,5.28,S0,198815.4,,,,198815.4,5.28,,20-10-2011,1.0
19-10-2011,репо,1,15:30,18358.5,5.3,S0,18358.5,,,,18358.5,5.3,,20-10-2011,1.0
20-10-2011,репо,1,11:30,244834.6,5.27,S0,244834.6,,,,244834.6,5.27,,21-10-2011,1.0
20-10-2011,репо,1,15:30,18360.3,5.29,S0,18360.3,,,,18360.3,5.29,,21-10-2011,1.0
21-10-2011,репо,3,11:30,296258.9,5.28,S0,296258.9,,,,296157.3,5.27,,24-10-2011,1.0
21-10-2011,репо,3,15:30,8555.0,5.28,S0,8555.0,,,,8555.0,5.28,,24-10-2011,1.0
24-10-2011,репо,1,11:30,305953.2,5.27,S0,305953.2,,,,305953.2,5.27,,25-10-2011,1.0
24-10-2011,репо,1,15:30,48363.8,5.27,S0,48363.8,,,,48363.8,5.27,,25-10-2011,1.0
25-10-2011,репо,1,11:30,392709.5,5.27,S0,392709.5,,,,392709.5,5.27,,26-10-2011,1.0
25-10-2011,репо,7,13:45,206317.3,5.27,S1,206317.3,,,,206317.3,5.27,,02-11-2011,1.0
25-10-2011,репо,1,15:30,107986.7,5.28,S0,107986.7,,,,107986.7,5.28,,26-10-2011,1.0
26-10-2011,репо,1,11:30,274020.2,5.28,S0,274020.2,,,,273998.7,5.28,,27-10-2011,1.0
26-10-2011,репо,1,15:30,131413.6,5.26,S0,131413.6,,,,131413.6,5.26,,27-10-2011,1.0
27-10-2011,репо,1,11:30,292441.8,5.27,S0,292441.8,,,,292441.8,5.27,,28-10-2011,1.0
27-10-2011,репо,1,15:30,5212.2,5.28,S0,5212.2,,,,5212.2,5.28,,28-10-2011,1.0
28-10-2011,репо,3,11:30,223695.7,5.27,S0,223695.7,,,,223695.7,5.27,,31-10-2011,1.0
28-10-2011,репо,3,15:30,50354.0,5.26,S0,50354.0,,,,50354.0,5.26,,31-10-2011,1.0
31-10-2011,репо,1,11:30,198224.6,5.28,S0,198224.6,,,,198224.6,5.28,,01-11-2011,1.0
31-10-2011,репо,1,15:30,175215.0,5.27,S0,175215.0,,,,175215.0,5.27,,01-11-2011,1.0
01-11-2011,репо,1,11:30,239263.3,5.27,S0,239263.3,,,,239263.3,5.27,,02-11-2011,1.0
01-11-2011,репо,7,13:45,163770.6,5.26,S1,163770.6,,,,163770.6,5.26,,09-11-2011,1.0
01-11-2011,репо,1,15:30,71215.3,5.26,S0,71215.3,,,,71215.3,5.26,,02-11-2011,1.0
02-11-2011,репо,1,11:30,221812.8,5.27,S0,221812.8,,,,221812.8,5.27,,03-11-2011,1.0
02-11-2011,репо,1,15:30,9694.7,5.27,S0,9694.7,,,,9694.7,5.27,,03-11-2011,1.0
03-11-2011,репо,4,11:30,137757.0,5.28,S0,137757.0,,,,137618.3,5.27,,07-11-2011,1.0
03-11-2011,репо,4,15:30,36412.0,5.27,S0,36412.0,,,,36412.0,5.27,,07-11-2011,1.0
07-11-2011,репо,1,11:30,177041.2,5.27,S0,177041.2,,,,177041.2,5.27,,08-11-2011,1.0
07-11-2011,репо,1,15:30,6801.0,5.27,S0,6801.0,,,,6801.0,5.27,,08-11-2011,1.0
08-11-2011,репо,1,11:30,156381.5,5.27,S0,156381.5,,,,156381.5,5.27,,09-11-2011,1.0
08-11-2011,репо,7,13:45,153789.1,5.26,S1,153789.1,,,,153789.1,5.26,,16-11-2011,1.0
08-11-2011,репо,1,15:30,70763.5,5.26,S0,70763.5,,,,70763.5,5.26,,09-11-2011,1.0
09-11-2011,репо,1,11:30,157706.5,5.27,S0,157706.5,,,,157706.5,5.27,,10-11-2011,1.0
09-11-2011,репо,1,15:30,1905.0,5.27,S0,1905.0,,,,1905.0,5.27,,10-11-2011,1.0
10-11-2011,репо,1,11:30,364829.6,5.26,S0,364829.6,,,,364829.6,5.26,,11-11-2011,1.0
10-11-2011,репо,1,15:30,70163.9,5.28,S0,70163.9,,,,70163.9,5.28,,11-11-2011,1.0
11-11-2011,репо,3,11:30,370904.0,5.26,S0,370904.0,,,,370904.0,5.26,,14-11-2011,1.0
11-11-2011,репо,3,15:30,58940.5,5.27,S0,58940.5,,,,58940.5,5.27,,14-11-2011,1.0
14-11-2011,репо,1,11:30,373501.0,5.26,S0,373501.0,,,,373501.0,5.26,,15-11-2011,1.0
14-11-2011,репо,91,13:45,41447.7,6.75,S2,41447.7,,,,41447.7,6.75,,15-02-2012,1.0
14-11-2011,репо,1,15:30,122201.2,5.28,S0,138703.8,,,,122201.2,5.28,,15-11-2011,1.1350445003813383
15-11-2011,репо,1,11:30,521376.6,5.26,S0,521376.6,,,,521376.6,5.26,,16-11-2011,1.0
15-11-2011,репо,7,13:45,263158.3,5.26,S1,263158.3,,,,263158.3,5.26,,23-11-2011,1.0
15-11-2011,репо,1,15:30,17352.8,5.31,S0,17352.8,,,,17352.8,5.31,,16-11-2011,1.0
16-11-2011,репо,1,11:30,383258.5,5.27,S0,383258.5,,,,383258.5,5.27,,17-11-2011,1.0
16-11-2011,репо,1,15:30,4117.5,5.27,S0,4117.5,,,,4117.5,5.27,,17-11-2011,1.0
17-11-2011,репо,1,11:30,146628.0,5.28,S0,146628.0,,,,146628.0,5.28,,18-11-2011,1.0
17-11-2011,репо,1,15:30,31825.0,5.28,S0,31825.0,,,,31825.0,5.28,,18-11-2011,1.0
18-11-2011,репо,3,11:30,175970.2,5.27,S0,175970.2,,,,175970.2,5.27,,21-11-2011,1.0
18-11-2011,репо,3,15:30,13659.5,5.27,S0,13659.5,,,,13659.5,5.27,,21-11-2011,1.0
21-11-2011,репо,1,11:30,215181.9,5.27,S0,215181.9,,,,215181.9,5.27,,22-11-2011,1.0
21-11-2011,репо,1,15:30,12839.0,5.29,S0,12839.0,,,,12839.0,5.29,,22-11-2011,1.0
22-11-2011,репо,1,11:30,195058.2,5.27,S0,195058.2,,,,195058.2,5.27,,23-11-2011,1.0
22-11-2011,репо,7,13:45,254803.2,5.26,S1,254803.2,,,,254803.2,5.26,,30-11-2011,1.0
22-11-2011,репо,1,15:30,16844.1,5.27,S0,16844.1,,,,16844.1,5.27,,23-11-2011,1.0
23-11-2011,репо,1,11:30,177153.0,5.27,S0,177153.0,,,,177153.0,5.27,,24-11-2011,1.0
23-11-2011,репо,1,15:30,54140.2,5.27,S0,54140.2,,,,54140.2,5.27,,24-11-2011,1.0
24-11-2011,репо,1,11:30,168645.5,5.27,S0,168645.5,,,,168645.5,5.27,,25-11-2011,1.0
24-11-2011,репо,1,15:30,18592.8,5.28,S0,18592.8,,,,18592.8,5.28,,25-11-2011,1.0
25-11-2011,репо,3,11:30,360655.4,5.27,S0,360655.4,,,,360655.4,5.27,,28-11-2011,1.0
25-11-2011,репо,3,15:30,85610.8,5.28,S0,85610.8,,,,85610.8,5.28,,28-11-2011,1.0
28-11-2011,репо,1,11:30,426976.3,5.27,S0,426976.3,,,,426976.3,5.27,,29-11-2011,1.0
28-11-2011,репо,1,15:30,67786.7,5.32,S0,105530.1,,,,67786.7,5.32,,29-11-2011,1.5567965397341959
29-11-2011,репо,1,11:30,478740.3,5.27,S0,529582.9,,,,478740.3,5.27,,30-11-2011,1.1062007940421978
29-11-2011,репо,7,14:15,340125.8,5.27,S1,340125.8,,,,340125.8,5.27,,07-12-2011,1.0
29-11-2011,репо,1,15:30,21246.7,5.61,S0,51845.8,,,,21246.7,5.61,,30-11-2011,2.4401812987428637
30-11-2011,репо,1,11:30,373693.9,5.31,S0,373693.9,,,,373693.9,5.31,,01-12-2011,1.0
