date,m1_available_date,m1_period_start,m1_averaging_period_end,m1_averaging_period_days,m1_actual_balances,m1_required_reserves_avg,m1_accounting_reserves,m1_full_reserves,m1_spread,m1_spread_relative,m1_spread_delta,m1_spread_ma3,m1_reserve_load,m1_ruonia_rate,m1_ruonia_period_avg,m1_ruonia_start,m1_flag_end_of_period,m1_spread_mad_score,m1_spread_relative_mad_score,m1_spread_delta_mad_score,m1_reserve_load_mad_score,m1_ruonia_mad_score,m1_signal,m1_signal_final,m1_reliable,m2_total_deals_volume,m2_demand_volume,m2_cover_ratio,m2_key_rate,m2_rate_for_spread,m2_rate_spread,m2_Flag_Demand,m2_MAD_score_cover,m2_MAD_score_rate_spread,m2_auction_count,m2_auction_flag,m2_rate_spread_available,m2_cover_available,m3_demand_amount,m3_offered_amount,m3_placed_amount,m3_weighted_yield,m3_cover_ratio,m3_yield_spread,m3_Flag_Nedospros,m3_Flag_Perespros,m3_MAD_score_cover,m3_MAD_score_yield_spread,m3_auction_flag,m3_cover_available,m3_yield_spread_available,m3_cover_stress_score,m3_yield_stress_score,m4_Tax_Pre_Flag,m4_Tax_Active_Flag,m4_Tax_Post_Flag,m4_Tax_Week_Flag,m4_Tax_Day_Strict,m4_is_quarter_end,m4_is_year_end,m4_is_month_end,m4_Regime_Post_ENP,m4_tax_pressure,m4_tax_proximity,m4_MAD_tax_pressure,m4_MAD_tax_proximity,m4_Seasonal_Factor_raw,m4_calendar_available,m5_liquidity_deficit_surplus_bln_rub_lag_1d,m5_liquidity_deficit_surplus_bln_rub_change_1d,m5_liquidity_deficit_surplus_bln_rub_change_5d,m5_cbr_liquidity_stress_mad_score,m5_cbr_liquidity_drain_mad_score,m5_budget_funds_total_mln_rub_lagged,m5_budget_funds_total_mln_rub_change_lagged,m5_budget_funds_total_mln_rub_pct_change_lagged,m5_budget_funds_rub_mln_rub_lagged,m5_budget_funds_rub_mln_rub_change_lagged,m5_budget_funds_rub_mln_rub_pct_change_lagged,m5_budget_funds_rub_share_lagged,m5_roskazna_auction_day_flag_lag_1d,m5_roskazna_demand_volume_mln_rub_lag_1d,m5_roskazna_cover_ratio_lag_1d,m5_roskazna_bidders_count_lag_1d,m5_roskazna_first_leg_settled_volume_mln_rub,m5_roskazna_second_leg_return_volume_mln_rub,m5_roskazna_net_flow_by_legs_mln_rub,m5_roskazna_first_leg_auctions_count,m5_roskazna_second_leg_auctions_count,m5_roskazna_net_flow_rolling_7d_mln_rub,m5_roskazna_net_flow_rolling_14d_mln_rub,m5_roskazna_net_flow_rolling_30d_mln_rub,m5_roskazna_first_leg_rolling_7d_mln_rub,m5_roskazna_first_leg_rolling_14d_mln_rub,m5_roskazna_first_leg_rolling_30d_mln_rub,m5_roskazna_second_leg_rolling_7d_mln_rub,m5_roskazna_second_leg_rolling_14d_mln_rub,m5_roskazna_second_leg_rolling_30d_mln_rub,m5_roskazna_net_flow_stress_mad_score,m5_Flag_Budget_Drain,m5_days_since_last_roskazna_auction,m5_features_available,m1_days_since_available,m1_features_available,m3_history_available
2017-08-15,2017-08-08,2017-07-12,2017-08-08,28,1967.1,1871.4,504.3,2375.7000000000003,95.69999999999982,5.113818531580625,11.199999999999818,90.0,120.77169437242642,8.79,8.825,8.79,0,-1.7764942729316957,-1.5733628366010592,0.5353838964534633,0.2123417712383439,-2.4291577669609548,-1.5420955619485774,-1.5420955619485774,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,4.539993e-05,0.0,-2.054966609231,1.0,1,-281.0,-19.7,-258.0,1.689660400243,1.069165551093,45339.0,10219.0,0.2909738041,7415.0,1030.0,0.161315583399,0.163545733254,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,7,1,1
2017-08-16,2017-08-08,2017-07-12,2017-08-08,28,1967.1,1871.4,504.3,2375.7000000000003,95.69999999999982,5.113818531580625,11.199999999999818,90.0,120.77169437242642,8.79,8.825,8.79,0,-1.7764942729316957,-1.5733628366010592,0.5353838964534633,0.2123417712383439,-2.4291577669609548,-1.5420955619485774,-1.5420955619485774,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100059.188,40000.0,39999.999,7.850000001750002,2.5014797,-0.1487499965312473,0.0,1.0,0.4762527905933499,-0.0639432579011401,1.0,1.0,1.0,-0.4762527905933499,-0.0639432579011401,0,0,0,0,0,0,0,0,0,0.0,4.539993e-05,0.0,-1.581836817433,1.0,1,-235.1,45.9,-189.7,1.647318738703,0.763510495757,45339.0,10219.0,0.2909738041,7415.0,1030.0,0.161315583399,0.163545733254,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,8,1,1
2017-08-17,2017-08-08,2017-07-12,2017-08-08,28,1967.1,1871.4,504.3,2375.7000000000003,95.69999999999982,5.113818531580625,11.199999999999818,90.0,120.77169437242642,8.79,8.825,8.79,0,-1.7764942729316957,-1.5733628366010592,0.5353838964534633,0.2123417712383439,-2.4291577669609548,-1.5420955619485774,-1.5420955619485774,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,4.539993e-05,0.0,-1.581836817433,1.0,1,-160.6,74.5,-126.5,1.595997201539,0.479464285714,45339.0,10219.0,0.2909738041,7415.0,1030.0,0.161315583399,0.163545733254,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,9,1,1
2017-08-18,2017-08-08,2017-07-12,2017-08-08,28,1967.1,1871.4,504.3,2375.7000000000003,95.69999999999982,5.113818531580625,11.199999999999818,90.0,120.77169437242642,8.79,8.825,8.79,0,-1.7764942729316957,-1.5733628366010592,0.5353838964534633,0.2123417712383439,-2.4291577669609548,-1.5420955619485774,-1.5420955619485774,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,4.539993e-05,0.0,-1.581836817433,1.0,1,-284.3,-123.7,59.5,1.65038701623,-0.349720670391,45339.0,10219.0,0.2909738041,7415.0,1030.0,0.161315583399,0.163545733254,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,10,1,1
2017-08-21,2017-08-08,2017-07-12,2017-08-08,28,1967.1,1871.4,504.3,2375.7000000000003,95.69999999999982,5.113818531580625,11.199999999999818,90.0,120.77169437242642,8.79,8.825,8.79,0,-1.7764942729316957,-1.5733628366010592,0.5353838964534633,0.2123417712383439,-2.4291577669609548,-1.5420955619485774,-1.5420955619485774,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,4.539993e-05,0.0,-1.581836817433,1.0,1,-525.1,-240.8,-263.8,1.739625267134,1.092410714286,45339.0,10219.0,0.2909738041,7415.0,1030.0,0.161315583399,0.163545733254,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,13,1,1
2017-08-22,2017-08-08,2017-07-12,2017-08-08,28,1967.1,1871.4,504.3,2375.7000000000003,95.69999999999982,5.113818531580625,11.199999999999818,90.0,120.77169437242642,8.79,8.825,8.79,0,-1.7764942729316957,-1.5733628366010592,0.5353838964534633,0.2123417712383439,-2.4291577669609548,-1.5420955619485774,-1.5420955619485774,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,4.539993e-05,0.0,-1.581836817433,1.0,1,-295.3,229.8,-14.3,1.586765067651,-0.019888268156,45339.0,10219.0,0.2909738041,7415.0,1030.0,0.161315583399,0.163545733254,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,14,1,1
2017-08-23,2017-08-08,2017-07-12,2017-08-08,28,1967.1,1871.4,504.3,2375.7000000000003,95.69999999999982,5.113818531580625,11.199999999999818,90.0,120.77169437242642,8.79,8.825,8.79,0,-1.7764942729316957,-1.5733628366010592,0.5353838964534633,0.2123417712383439,-2.4291577669609548,-1.5420955619485774,-1.5420955619485774,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91036.253,40000.0,39999.997,7.992499998687499,2.275906325,0.1424999969374969,0.0,1.0,0.0657989067074723,0.4445097247359405,1.0,1.0,1.0,-0.0657989067074723,0.4445097247359405,0,0,0,0,0,0,0,0,0,0.0,4.539993e-05,0.0,-1.581836817433,1.0,1,-344.4,-49.1,-109.3,1.589381094722,0.40376007162,45339.0,10219.0,0.2909738041,7415.0,1030.0,0.161315583399,0.163545733254,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,15,1,1
2017-08-24,2017-08-08,2017-07-12,2017-08-08,28,1967.1,1871.4,504.3,2375.7000000000003,95.69999999999982,5.113818531580625,11.199999999999818,90.0,120.77169437242642,8.79,8.825,8.79,0,-1.7764942729316957,-1.5733628366010592,0.5353838964534633,0.2123417712383439,-2.4291577669609548,-1.5420955619485774,-1.5420955619485774,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,4.539993e-05,0.0,-1.581836817433,1.0,1,-542.1,-197.7,-381.5,1.662069301623,1.620998432953,45339.0,10219.0,0.2909738041,7415.0,1030.0,0.161315583399,0.163545733254,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,16,1,1
2017-08-25,2017-08-08,2017-07-12,2017-08-08,28,1967.1,1871.4,504.3,2375.7000000000003,95.69999999999982,5.113818531580625,11.199999999999818,90.0,120.77169437242642,8.79,8.825,8.79,0,-1.7764942729316957,-1.5733628366010592,0.5353838964534633,0.2123417712383439,-2.4291577669609548,-1.5420955619485774,-1.5420955619485774,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,4.539993e-05,0.0,-1.581836817433,1.0,1,-439.4,102.7,-155.1,1.608860759494,0.607543780871,45339.0,10219.0,0.2909738041,7415.0,1030.0,0.161315583399,0.163545733254,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,17,1,1
2017-08-28,2017-08-08,2017-07-12,2017-08-08,28,1967.1,1871.4,504.3,2375.7000000000003,95.69999999999982,5.113818531580625,11.199999999999818,90.0,120.77169437242642,8.79,8.825,8.79,0,-1.7764942729316957,-1.5733628366010592,0.5353838964534633,0.2123417712383439,-2.4291577669609548,-1.5420955619485774,-1.5420955619485774,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,4.539993e-05,0.0,-1.581836817433,1.0,1,-273.4,166.0,251.7,1.524974466222,-1.214013879561,45339.0,10219.0,0.2909738041,7415.0,1030.0,0.161315583399,0.163545733254,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,20,1,1
2017-08-29,2017-08-08,2017-07-12,2017-08-08,28,1967.1,1871.4,504.3,2375.7000000000003,95.69999999999982,5.113818531580625,11.199999999999818,90.0,120.77169437242642,8.79,8.825,8.79,0,-1.7764942729316957,-1.5733628366010592,0.5353838964534633,0.2123417712383439,-2.4291577669609548,-1.5420955619485774,-1.5420955619485774,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,4.539993e-05,0.0,-1.581836817433,1.0,1,230.4,503.8,525.7,1.275157843613,-2.432142857143,45339.0,10219.0,0.2909738041,7415.0,1030.0,0.161315583399,0.163545733254,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,21,1,1
2017-08-30,2017-08-08,2017-07-12,2017-08-08,28,1967.1,1871.4,504.3,2375.7000000000003,95.69999999999982,5.113818531580625,11.199999999999818,90.0,120.77169437242642,8.79,8.825,8.79,0,-1.7764942729316957,-1.5733628366010592,0.5353838964534633,0.2123417712383439,-2.4291577669609548,-1.5420955619485774,-1.5420955619485774,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96515.881,35566.265,35566.265,8.621189025611772,2.713691780680372,0.6286890269242731,0.0,1.0,0.8187895555869124,1.2434272577324608,1.0,1.0,1.0,-0.8187895555869124,1.2434272577324608,0,0,0,0,0,0,0,0,0,0.0,4.539993e-05,0.0,-1.581836817433,1.0,1,119.8,-110.6,464.2,1.326143981347,-2.156989727557,45339.0,10219.0,0.2909738041,7415.0,1030.0,0.161315583399,0.163545733254,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,22,1,1
2017-08-31,2017-08-08,2017-07-12,2017-08-08,28,1967.1,1871.4,504.3,2375.7000000000003,95.69999999999982,5.113818531580625,11.199999999999818,90.0,120.77169437242642,8.79,8.825,8.79,0,-1.7764942729316957,-1.5733628366010592,0.5353838964534633,0.2123417712383439,-2.4291577669609548,-1.5420955619485774,-1.5420955619485774,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0.0,4.539993e-05,0.0,-1.581836817433,1.0,1,-87.0,-206.8,455.1,1.411093931194,-2.112896028559,45164.0,-175.0,-0.003859811641,10789.0,3374.0,0.455023600809,0.238884952617,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,23,1,1
2017-09-01,2017-08-08,2017-07-12,2017-08-08,28,1967.1,1871.4,504.3,2375.7000000000003,95.69999999999982,5.113818531580625,11.199999999999818,90.0,120.77169437242642,8.79,8.825,8.79,0,-1.7764942729316957,-1.5733628366010592,0.5353838964534633,0.2123417712383439,-2.4291577669609548,-1.5420955619485774,-1.5420955619485774,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,4.539993e-05,0.0,-1.581836817433,1.0,1,-291.4,-204.4,148.0,1.498818650851,-0.742468199063,45164.0,-175.0,-0.003859811641,10789.0,3374.0,0.455023600809,0.238884952617,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,24,1,1
2017-09-04,2017-08-08,2017-07-12,2017-08-08,28,1967.1,1871.4,504.3,2375.7000000000003,95.69999999999982,5.113818531580625,11.199999999999818,90.0,120.77169437242642,8.79,8.825,8.79,0,-1.7764942729316957,-1.5733628366010592,0.5353838964534633,0.2123417712383439,-2.4291577669609548,-1.5420955619485774,-1.5420955619485774,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,4.539993e-05,0.0,-1.581836817433,1.0,1,-208.9,82.5,64.5,1.453534283513,-0.369642857143,45164.0,-175.0,-0.003859811641,10789.0,3374.0,0.455023600809,0.238884952617,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,27,1,1
2017-09-05,2017-09-05,2017-08-09,2017-09-05,28,1983.0,1901.7,508.9,2410.6,81.29999999999995,4.275122259031391,-14.399999999999864,87.16666666666659,121.5632879475542,8.63,8.533,8.63,0,-2.465607940355896,-1.685990220003626,-1.0595851750240357,0.4068405911592256,-2.850666247653845,-2.1560646722925365,-2.1560646722925365,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,4.539993e-05,0.0,-1.581836817433,1.0,1,-488.8,-279.9,-719.2,1.58407931466,3.128096407052,45164.0,-175.0,-0.003859811641,10789.0,3374.0,0.455023600809,0.238884952617,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,0,1,1
2017-09-06,2017-09-05,2017-08-09,2017-09-05,28,1983.0,1901.7,508.9,2410.6,81.29999999999995,4.275122259031391,-14.399999999999864,87.16666666666659,121.5632879475542,8.63,8.533,8.63,0,-2.465607940355896,-1.685990220003626,-1.0595851750240357,0.4068405911592256,-2.850666247653845,-2.1560646722925365,-2.1560646722925365,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118728.106,40000.0,39999.994999999995,7.674999995874999,2.96820265,-0.9461890297367724,0.0,1.0,1.254878413637002,-1.3910527388172016,1.0,1.0,1.0,-1.254878413637002,-1.3910527388172016,0,0,0,0,0,0,0,0,0,0.0,4.539993e-05,0.0,-1.581836817433,1.0,1,-518.2,-29.4,-638.0,1.594927884615,2.764837126283,45164.0,-175.0,-0.003859811641,10789.0,3374.0,0.455023600809,0.238884952617,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,1,1,1
2017-09-07,2017-09-05,2017-08-09,2017-09-05,28,1983.0,1901.7,508.9,2410.6,81.29999999999995,4.275122259031391,-14.399999999999864,87.16666666666659,121.5632879475542,8.63,8.533,8.63,0,-2.465607940355896,-1.685990220003626,-1.0595851750240357,0.4068405911592256,-2.850666247653845,-2.1560646722925365,-2.1560646722925365,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,4.539993e-05,0.0,-1.581836817433,1.0,1,-454.9,63.3,-367.9,1.561008403361,1.557314897413,45164.0,-175.0,-0.003859811641,10789.0,3374.0,0.455023600809,0.238884952617,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,2,1,1
2017-09-08,2017-09-05,2017-08-09,2017-09-05,28,1983.0,1901.7,508.9,2410.6,81.29999999999995,4.275122259031391,-14.399999999999864,87.16666666666659,121.5632879475542,8.63,8.533,8.63,0,-2.465607940355896,-1.685990220003626,-1.0595851750240357,0.4068405911592256,-2.850666247653845,-2.1560646722925365,-2.1560646722925365,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,4.539993e-05,0.0,-1.581836817433,1.0,1,-323.0,131.9,-31.6,1.495694514404,0.055778670236,45164.0,-175.0,-0.003859811641,10789.0,3374.0,0.455023600809,0.238884952617,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,3,1,1
2017-09-11,2017-09-05,2017-08-09,2017-09-05,28,1983.0,1901.7,508.9,2410.6,81.29999999999995,4.275122259031391,-14.399999999999864,87.16666666666659,121.5632879475542,8.63,8.533,8.63,0,-2.465607940355896,-1.685990220003626,-1.0595851750240357,0.4068405911592256,-2.850666247653845,-2.1560646722925365,-2.1560646722925365,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,4.539993e-05,0.0,-1.05501812416,1.0,1,-307.2,15.8,-98.3,1.486149717243,0.351930372685,45164.0,-175.0,-0.003859811641,10789.0,3374.0,0.455023600809,0.238884952617,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,6,1,1
2017-09-12,2017-09-05,2017-08-09,2017-09-05,28,1983.0,1901.7,508.9,2410.6,81.29999999999995,4.275122259031391,-14.399999999999864,87.16666666666659,121.5632879475542,8.63,8.533,8.63,0,-2.465607940355896,-1.685990220003626,-1.0595851750240357,0.4068405911592256,-2.850666247653845,-2.1560646722925365,-2.1560646722925365,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,4.539993e-05,0.0,-1.05501812416,1.0,1,-387.7,-80.5,101.1,1.523733116199,-0.536607142857,45164.0,-175.0,-0.003859811641,10789.0,3374.0,0.455023600809,0.238884952617,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,7,1,1
2017-09-13,2017-09-05,2017-08-09,2017-09-05,28,1983.0,1901.7,508.9,2410.6,81.29999999999995,4.275122259031391,-14.399999999999864,87.16666666666659,121.5632879475542,8.63,8.533,8.63,0,-2.465607940355896,-1.685990220003626,-1.0595851750240357,0.4068405911592256,-2.850666247653845,-2.1560646722925365,-2.1560646722925365,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103335.906,40000.0,39999.997,7.625000000875,2.58339765,-0.0499999949999994,0.0,1.0,0.5885163030501566,0.0535700034315328,1.0,1.0,1.0,-0.5885163030501566,0.0535700034315328,0,0,0,0,0,0,0,0,0,0.0,4.539993e-05,0.0,-1.05501812416,1.0,1,-397.1,-9.4,121.1,1.527237912877,-0.625027932961,45164.0,-175.0,-0.003859811641,10789.0,3374.0,0.455023600809,0.238884952617,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,8,1,1
2017-09-14,2017-09-05,2017-08-09,2017-09-05,28,1983.0,1901.7,508.9,2410.6,81.29999999999995,4.275122259031391,-14.399999999999864,87.16666666666659,121.5632879475542,8.63,8.533,8.63,0,-2.465607940355896,-1.685990220003626,-1.0595851750240357,0.4068405911592256,-2.850666247653845,-2.1560646722925365,-2.1560646722925365,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,4.539993e-05,0.0,-1.05501812416,1.0,1,-408.4,-11.3,46.5,1.530799224936,-0.290120697363,45164.0,-175.0,-0.003859811641,10789.0,3374.0,0.455023600809,0.238884952617,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,9,1,1
2017-09-15,2017-09-05,2017-08-09,2017-09-05,28,1983.0,1901.7,508.9,2410.6,81.29999999999995,4.275122259031391,-14.399999999999864,87.16666666666659,121.5632879475542,8.63,8.533,8.63,0,-2.465607940355896,-1.685990220003626,-1.0595851750240357,0.4068405911592256,-2.850666247653845,-2.1560646722925365,-2.1560646722925365,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,4.539993e-05,0.0,-1.05501812416,1.0,1,-206.2,202.2,116.8,1.43171932508,-0.604697986577,45164.0,-175.0,-0.003859811641,10789.0,3374.0,0.455023600809,0.238884952617,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,10,1,1
2017-09-18,2017-09-05,2017-08-09,2017-09-05,28,1983.0,1901.7,508.9,2410.6,81.29999999999995,4.275122259031391,-14.399999999999864,87.16666666666659,121.5632879475542,8.63,8.533,8.63,0,-2.465607940355896,-1.685990220003626,-1.0595851750240357,0.4068405911592256,-2.850666247653845,-2.1560646722925365,-2.1560646722925365,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,4.539993e-05,0.0,-1.05501812416,1.0,1,-117.0,89.2,190.2,1.380035735557,-0.933721450963,45164.0,-175.0,-0.003859811641,10789.0,3374.0,0.455023600809,0.238884952617,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,13,1,1
2017-09-19,2017-09-05,2017-08-09,2017-09-05,28,1983.0,1901.7,508.9,2410.6,81.29999999999995,4.275122259031391,-14.399999999999864,87.16666666666659,121.5632879475542,8.63,8.533,8.63,0,-2.465607940355896,-1.685990220003626,-1.0595851750240357,0.4068405911592256,-2.850666247653845,-2.1560646722925365,-2.1560646722925365,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,4.539993e-05,0.0,-1.05501812416,1.0,1,-160.9,-43.9,226.8,1.391368341088,-1.095003360968,45164.0,-175.0,-0.003859811641,10789.0,3374.0,0.455023600809,0.238884952617,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,14,1,1
