date,demand_amount,offered_amount,placed_amount,weighted_yield,cover_ratio,yield_spread,Flag_Nedospros,Flag_Perespros,MAD_score_cover,MAD_score_yield_spread
15-04-2020,145596.56699999998,490612.233,96915.699,6.700992698406892,0.29676505640657347,1.1265765344491951,1,0,-2.0557697986602403,3.9572029514349567
22-04-2020,164006.534,422877.509,86666.766,5.99,0.38783461051838536,-0.7109926984068915,1,0,-1.9292764204504038,-2.5455278163450794
29-04-2020,189446.45,707140.221,133088.181,5.702202378662009,0.26790506942469616,-0.28779762133799114,1,0,-1.9826278088698293,-1.0479387191703637
13-05-2020,202136.13999999998,583676.961,128094.783,5.622044888666543,0.34631509123417326,-0.08015748999546624,1,0,-1.8664752079589595,-0.3131485155880475
20-05-2020,236346.64498876,356395.608,169586.78567024,5.232612727332419,0.6631581301326249,-0.38943216133412406,1,0,-1.4587912044360345,-1.3490773368449869
27-05-2020,108789.10399999999,463788.909,78310.426,5.127889962697942,0.23456598872656526,-0.10472276463447638,1,0,-1.9666056908569334,-0.3371120552902428
03-06-2020,160968.494,627234.292,108505.38,5.312297495571188,0.2566321644926901,0.1844075328732453,1,0,-1.8977220749756334,0.6924106159957429
10-06-2020,237938.744,702533.782,53285.75,5.18,0.33868655158849004,-0.13229749557118797,1,0,-1.7292612155547187,-0.4528334552913466
17-06-2020,242278.61622,598487.391,161873.77381928,5.0565968613534364,0.4048182465718814,-0.12340313864656327,1,0,-1.6370325859004304,-0.4201049155615441
23-06-2020,55864.693999999996,518728.903,38590.47,5.485442645295587,0.1076953562389023,0.4288457839421502,1,0,-1.8347035094887851,1.6120038649670685
30-06-2020,154277.095,248585.076,27989.981,5.17,0.6206209056572648,-0.31544264529558674,1,0,-1.2548330343520901,-1.1267521387748667
08-07-2020,264846.787,450000.0,64319.473,,0.5885484155555556,,1,0,-1.242897735287212,
15-07-2020,220214.826,100000.0,73006.077,5.830000000000001,2.20214826,0.660000000000001,0,1,0.3513864606669576,2.5156408435326223
22-07-2020,78758.61004008,103629.40922328,60514.78312736,4.844525882777059,0.7600024995837489,-0.9854741172229415,1,0,-1.0287889855386574,-3.6767453442995186
29-07-2020,212363.321,415680.527,27742.785000000003,5.08,0.5108810906602801,0.23547411722294065,1,0,-1.2350276644565519,0.9487755875703656
05-08-2020,304277.822,396513.742,93690.613,5.91,0.7673827909853373,0.8300000000000001,1,0,-0.9880544950754231,3.0512008713383345
12-08-2020,222418.411,131951.369,0.0,,1.685608968558712,,0,0,-0.09975950118649561,
26-08-2020,297391.985,131951.369,85182.68,,2.253799920787483,,0,1,0.4813743229385763,
02-09-2020,349637.363,336502.004,215388.318,6.09,1.039035009729095,0.17999999999999972,1,0,-0.6972158374417966,0.6331636253395434
09-09-2020,308574.735,496768.689,158505.70299999998,,0.6211638169490187,,1,0,-1.0,
16-09-2020,280862.10346929997,409047.577,164169.13709374,4.247394996201605,0.68662453773513,-1.8426050037983952,1,0,-0.9367203194580142,-6.722473387423288
23-09-2020,172888.656,470000.0,120205.326,5.41,0.3678482042553191,1.1626050037983955,1,0,-1.1702748172892212,4.1824114953588065
30-09-2020,228725.396,469860.527,174920.103,5.97,0.4867942354306345,0.5599999999999996,1,0,-1.0519683868246361,1.9923300372698838
07-10-2020,368021.81799999997,368262.978,345730.146,5.28,0.9993451418839066,-0.6899999999999995,1,0,-0.5060796777406661,-2.4913380377607215
14-10-2020,412217.113,839531.851,372278.72000000003,6.32,0.49100830720000876,1.04,1,0,-0.998926879478569,3.6688289881139484
21-10-2020,427502.95916875004,644793.106,347741.12841875,4.717666625444174,0.6630079558709643,-1.6023333745558261,1,0,-0.8294363651410439,-5.566929497799042
28-10-2020,487686.30299999996,480000.0,436558.051,6.14,1.0160131312499998,1.4223333745558255,1,0,-0.37175851745067207,4.874338873677104
03-11-2020,446955.15,450000.0,427747.115,,0.9932336666666667,,1,0,-0.378506807229185,
11-11-2020,417639.029,817860.2660000001,313022.318,6.3,0.5106483911274887,0.16000000000000014,1,0,-0.859011581270071,0.5211588485049562
18-11-2020,111228.1076068,543782.7050000001,56000.7379551,4.395616747679918,0.20454513647468794,-1.9043832523200814,1,0,-1.1769417369955186,-6.709950589002701
25-11-2020,23234.45,500000.0,17798.384,5.680000000000001,0.0464689,1.2843832523200822,1,0,-1.2377988011765055,4.494986147953858
02-12-2020,34675.113,517417.81,18451.244,5.634797912812817,0.06701569279186582,-0.04520208718718344,1,0,-1.211052842258357,-0.20407220975362972
09-12-2020,42682.944,831584.263,29270.405000000002,6.253401976843162,0.05132726279116708,0.618604064030345,1,0,-1.2135021145041767,2.0621536110759306
16-12-2020,135001.38457536,408424.61530108,60621.79833264,3.2035183785858554,0.3305417438560614,-3.0498835982573067,1,0,-0.9113158459148497,-10.159367093682004
23-12-2020,34131.80632958,10066.9,10066.896979930001,2.48,3.3904982,-0.7235183785858554,0,1,2.760327967891063,-2.3484927026720004
13-01-2021,48872.1428384,620179.69967104,31159.491142080005,3.5366685536384828,0.07880319666110178,1.0566685536384828,1,0,-1.186326692669404,3.221466345538713
20-01-2021,38969.669,20000.0,19999.995,5.55,1.9484834500000001,2.013331446361517,0,0,1.061922127600853,6.148767972658394
27-01-2021,33848.190394200006,120817.30948560001,9942.2708658,2.44,0.2801601073415255,-3.11,1,0,-0.923455351887671,-9.464569605656779
03-02-2021,63073.0569537,802276.4010000001,19836.5889322,4.617205864622317,0.07861761467130578,2.177205864622317,1,0,-1.1607556033434685,6.501038886829557
10-02-2021,135907.02895404,664886.683,49397.88745103,5.86396992300983,0.20440630325279052,1.2467640583875133,1,0,-1.0019291898660176,3.647550609085157
17-02-2021,158793.856,782439.806,81488.29500000001,6.85085465894212,0.20294705711841046,0.9868847359322901,1,0,-1.0038033526336438,2.721353976294674
03-03-2021,193054.7355346,257355.84796325,104132.37607456,5.682717885654489,0.7501470709232452,-1.1681367732876318,1,0,-0.3106696906722061,-2.9720819343343425
10-03-2021,85643.537,700951.5109999999,43234.968,6.933849858059337,0.12218182806656366,1.2511319724048482,1,0,-1.0641222903288174,3.0191055723279727
17-03-2021,97155.25260591999,60222.4,60222.39297776,5.924418242454933,1.613274339878849,-1.009431615604404,0,0,1.261008299521026,-2.451472448090651
31-03-2021,460293.745,657716.543,354990.836,7.136814116519897,0.6998360462403636,1.2123958740649643,1,0,-0.10682521365453461,2.8163890832600433
07-04-2021,120456.82800000001,516986.322,92000.60800000001,7.352723573522469,0.2329980946768646,0.2159094570025717,1,0,-0.8905931020878062,0.4815854255730342
14-04-2021,510639.444,590219.811,383746.049,7.1632636605204505,0.8651682550859006,-0.18945991300201825,1,0,0.17907592180077433,-0.4966076343921387
21-04-2021,106513.89199967,30308.3,24812.220843149997,6.230214193539552,3.514347290995206,-0.9330494669808989,0,1,4.690089755206262,-2.2682493440973444
28-04-2021,75720.671,50000.0,29409.321,7.180280787509512,1.5144134200000001,0.95006659396996,0,0,1.284608571916233,2.259054164705366
12-05-2021,61020.07,55391.681,45382.922,7.22593056436516,1.101610727430352,0.045649776855648305,1,0,0.5884429702114888,0.0694887409370849
19-05-2021,90893.6149202,47979.076,47979.060772720004,5.652016659167364,1.8944427966932917,-1.573913905197796,0,0,1.9186010216528064,-3.836616464974357
26-05-2021,122194.638,40008.756,40008.740000000005,7.232508205707052,3.0541973861921625,1.5804915465396885,0,1,3.886415341648173,3.7965305711215334
02-06-2021,134166.71600000001,60240.387,53447.76599999999,6.877034252469972,2.227188812714633,-0.3554739532370803,0,1,2.483188030988233,-0.9159856111391897
09-06-2021,186935.70793345,98033.728,81850.22682740001,6.199848466827634,1.906850955759328,-0.6771857856423384,0,0,1.9396545732541648,-1.6426601559697893
16-06-2021,44870.084,30000.0,24111.055,7.3,1.4956694666666668,1.1001515331723661,0,0,1.2419821262727895,2.6211872334783797
23-06-2021,49520.619000000006,50000.0,27031.948,7.15422290099108,0.9904123800000001,-0.14577709900892,1,0,0.3948046616930025,-0.39047883071455625
30-06-2021,34701.857,50000.0,8489.044,7.3,0.69403714,0.14577709900892,1,0,-0.11326569375286978,0.34705440645727736
07-07-2021,26720.212,20000.0,15435.165,7.361127723610339,1.3360106,0.06112772361033958,0,0,1.0256865694534023,0.11744956274619389
14-07-2021,27642.036,20000.0,14166.349,7.308233245559601,1.3821018,-0.05289447805073877,0,0,1.1074589164814133,-0.1619472671045617
21-07-2021,58071.431,20000.0,19999.952,7.320000000000001,2.9035715499999997,0.01176675444040054,0,1,3.8067627399796313,0.0
28-07-2021,158551.49599999998,965833.6510000001,106524.394,7.084185727261683,0.16416025247809468,-0.23581427273831856,1,0,-1.0482403394023947,-0.6741655323138915
04-08-2021,145035.46,924932.836,75277.912,7.142735394679917,0.15680647756784796,0.05854966741823464,1,0,-1.0589202766682377,0.13207167940815376
11-08-2021,173822.843,859309.257,110578.00399999999,7.253740991381975,0.20228205571396515,0.11100559670205801,1,0,-0.996800528122033,0.28015871021601274
18-08-2021,231218.686,849654.924,125682.84100000001,7.154760007613131,0.27213246162509147,-0.09898098376884423,1,0,-0.866920050230574,-0.3098228121060439
25-08-2021,185310.89299999998,748731.253,106912.079,7.238991715893954,0.2474998769685389,0.08423170828082327,1,0,-0.9103364718770338,0.21449045998777305
01-09-2021,173694.848,723972.083,92167.12,7.20511007309331,0.23991926219066653,-0.033881642800643874,1,0,-0.9274699298479624,-0.1290622688797481
08-09-2021,31577.142,606026.3049999999,11788.446,7.429999999999998,0.052105233286862035,0.22488992690668752,1,0,-1.315834323704958,0.6508469911602912
15-09-2021,94588.579,631804.963,63413.67,7.277622620327763,0.14971167455042608,-0.15237737967223453,1,0,-1.1145231906646147,-0.49595627262772524
22-09-2021,38068.729,15000.0,15000.0,7.139999999999999,2.5379152666666664,-0.13762262032776462,0,1,3.8275313677432803,-0.45360564284279253
06-10-2021,28857.807095039996,10058.400000000001,10058.39597664,3.09,2.869025599999999,-4.049999999999999,0,1,4.505904691980958,-12.100850410845593
13-10-2021,55451.2372065,20065.4,20065.391993459998,5.312698402034801,2.763525133139633,2.2226984020348013,0,1,4.288082653286124,6.277926179535028
20-10-2021,38993.648,20000.0,19999.988,7.61,1.9496824000000001,2.297301597965199,0,0,2.607778398859667,6.258453106455599
27-10-2021,16774.439862000003,10079.4,6840.96135168,3.05,1.6642300000000003,-4.5600000000000005,0,0,2.0184177489146014,-12.250761607819626
10-11-2021,122229.302,40000.0,39999.981,8.009999999999998,3.05573255,4.959999999999998,0,1,5.018927518886884,12.121149853472613
17-11-2021,53244.01915319,30093.1,21308.564461550002,7.950663969065656,1.76930988011172,-0.059336030934342254,0,0,2.3070868067665375,-0.15591219452643876
01-12-2021,62727.566999999995,40000.0,33150.148,8.482563598509426,1.5681891749999999,0.5318996294437701,0,0,1.9637188717356695,1.246042456322905
08-12-2021,53498.184,30000.0,29999.989,8.59,1.7832728,0.10743640149057399,0,0,2.4119478377706227,0.24393729629866018
15-12-2021,53157.042,50000.0,25321.528,8.668155527581117,1.06314084,0.07815552758111721,1,0,0.8678747543402109,0.17380620691589413
22-12-2021,61935.28200000001,40000.0,39999.982,8.45500000125,1.54838205,-0.21315552633111778,0,0,1.9061565542390002,-0.6109287184707473
12-01-2022,64251.50286041001,466624.77060972,28566.253049,6.473977537557518,0.137694153648241,-1.9810224636924811,1,0,-1.1315264200311446,-5.44778210884136
02-02-2022,102923.91,223636.906,74733.629,9.59,0.4602277497078233,3.1160224624424817,1,0,-0.3513844070290192,8.49861511314774
09-02-2022,84923.29017000001,517941.57547352,24779.448,8.368536955302638,0.16396306879276917,-1.2214630446973622,1,0,-0.9932640781193365,-3.1575975505060545
14-09-2022,24846.339,10000.0,9999.997,8.94,2.4846339,0.5714630446973619,0,1,4.435653785749615,1.0
21-09-2022,30472.501,30000.0,0.0,,1.0157500333333334,,1,0,1.0,
19-10-2022,108158.86,50000.0,49999.986000000004,10.0,2.1631772,1.0600000000000005,0,1,3.5831308615291033,1.651094416394494
26-10-2022,336587.16516813997,863284.72417592,177552.98152897,5.824345967297223,0.38989125573771916,-4.175654032702777,1,0,-0.5076221318037334,-6.032397426114566
02-11-2022,325902.4838978,838055.5433613,166976.31166642,9.245679453858976,0.3888793367927141,3.4213334865617533,1,0,-0.40098454150520624,4.670057596558148
09-11-2022,537091.7234249,565816.6823988,41965.58190565,8.091498229919472,0.9492327464575283,-1.1541812239395046,1,0,0.8473550166282838,-1.655620053139914
16-11-2022,1195314.87553728,1687243.14183136,823021.19802208,8.392961785948922,0.708442574696061,0.3014635560294501,1,0,0.20984401439181263,0.35390314539832046
23-11-2022,669570.13367856,625587.89066974,166709.31570106,9.464771665695935,1.0703054577378945,1.071809879747013,1,0,1.077172112109901,1.3860546332494215
30-11-2022,492239.61137990997,1004025.49770874,219561.32807679,8.44628170177694,0.4902660465329187,-1.018489963918995,1,0,-0.28106481685498536,-1.4681128776501946
07-12-2022,1198383.65819375,1002450.7461012499,808778.2447867501,6.542917558956629,1.1954539041988108,-1.903364142820311,1,0,1.3744045494295205,-2.704973495409526
14-12-2022,823721.86340616,1004592.44449598,351800.38391693,9.34798989933815,0.8199562597939251,2.805072340381522,1,0,0.41887603634673026,3.8763911733216094
21-12-2022,610206.047,886953.514,336814.235,10.17321968938253,0.6879797389246265,0.8252297900443786,1,0,0.05799356593028102,1.0272842197149379
11-01-2023,129207.785,619948.1869999999,40473.414000000004,10.282706902857267,0.20841707050592603,0.109487213474738,1,0,-1.0571638615511727,0.06804831833295469
18-01-2023,228616.5090824,502504.269878,106963.6106724,7.928876248856892,0.45495436115976573,-2.353830654000375,1,0,-0.48560507762088034,-3.1465278024365295
25-01-2023,153202.76799999998,629083.718,62065.562999999995,10.41034354123236,0.2435331953703497,2.4814672923754673,1,0,-0.9790701954256452,3.1675605591024314
01-02-2023,278727.52238844,845986.54459414,140231.94911232,9.62816110886821,0.3294703966268859,-0.7821824323641486,1,0,-0.7001448422572714,-1.0965878401837077
08-02-2023,85190.855,567018.155,39944.011000000006,10.42668712438518,0.15024361080642998,0.7985260155169698,1,0,-1.1299621258558505,0.9651696010639493
15-02-2023,229931.1224687,705842.65126516,133863.11610558,8.034800505788816,0.3257540785564162,-2.3918866185963648,1,0,-0.7088288241587043,-3.184277298868619
22-02-2023,66230.201,527074.144,7252.915,10.05,0.12565632701573007,2.015199494211185,1,0,-1.185790019734794,2.5414777338265373
01-03-2023,102229.878,571979.534,50768.397,10.67176329991274,0.17872995784496024,0.6217632999127396,1,0,-1.0587804729025896,0.7291660702541352
15-03-2023,128626.242219,871298.6370000001,81983.14362875001,9.98259077024433,0.1476258962849726,-0.6891725296684097,1,0,-1.13209731952337,-0.9755593174974262
22-03-2023,35562.72075885,822232.3956351499,15333.463,10.18,0.04325142252681356,0.1974092297556691,1,0,-1.3801478949629138,0.17835510742869323
29-03-2023,120375.18900000001,446496.32499999995,59545.864,10.656991999309978,0.26959950678205474,0.4769919993099787,1,0,-0.8144606394129588,0.5365324151666468
05-04-2023,112622.781,504487.766,76749.45499999999,10.229348770229054,0.22324184765265448,-0.42764322908092467,1,0,-0.8892635809636675,-0.6507161662759008
12-04-2023,65746.89031945,606473.3621602498,36469.31730805,9.57150006914615,0.10840853765656001,-0.6578487010829033,1,0,-1.1688016167763189,-0.9571959629414833
19-04-2023,84915.90677216,733822.60749872,53359.046666559996,7.849596034458886,0.1157172127220244,-1.721904034687264,1,0,-1.1141479522067355,-2.3785378306910836
26-04-2023,86058.108,355628.761,60458.886,10.680330637253224,0.24198860564036326,2.8307346027943376,1,0,-0.8166104525680112,3.6872648846879486
03-05-2023,297387.87100000004,784795.356,98789.151,10.81,0.37893683840810094,0.12966936274677643,1,0,-0.4939147586668094,0.06819941430956745
17-05-2023,114749.4391225,619930.3232209999,84536.614559,7.295717228752312,0.1851005424711138,-3.5142827712476885,1,0,-0.9506576954428463,-4.681750217378775
24-05-2023,83080.53199999999,369004.416,63609.445999999996,10.105134750426844,0.22514779877322658,2.809417521674532,1,0,-0.7911336872448368,3.5198581823069075
31-05-2023,175572.797,782062.612,62311.411,10.870000000000001,0.22449966832067406,0.7648652495731572,1,0,-0.7929282202912212,0.8244279378941226
07-06-2023,85367.95150128,593608.1358348799,58671.23041216,7.098291635375391,0.14381196339435995,-3.77170836462461,1,0,-1.0104993209998592,-4.773679552128438
14-06-2023,172716.253,772035.245,106630.701,10.67,0.2237155027812234,3.571708364624609,1,0,-0.7905340166515645,4.111260187509581
21-06-2023,111872.6549695,1285385.0916108,75283.3618227,8.485679146782896,0.08703434923872119,-2.1843208532171037,1,0,-1.1546782606822357,-2.605903229281242
28-06-2023,249801.143,562286.499,59009.451,,0.4442595428562834,,1,0,-0.1834015007509149,
05-07-2023,70385.64944826,432395.28126473003,44493.95420713,10.471315668759189,0.16278079918538016,1.9856365219762928,1,0,-0.9582535431943909,2.0603587008114657
12-07-2023,413798.871,1216843.427,187927.67,11.1,0.3400592564486113,0.6286843312408106,1,0,-0.4347656691796694,0.5822751959640946
19-07-2023,30128.56582924,331244.1181616,16978.57323513,7.563196429161982,0.09095577604955854,-3.5368035708380177,1,0,-1.1525633263316526,-3.907765623871021
26-07-2023,227048.162,1028915.757,114574.209,11.1,0.2206673971657332,3.5368035708380177,1,0,-0.775920098391427,3.683255519960803
02-08-2023,78625.55118586,371737.25500322,57375.56652626,6.371923238942078,0.21150839773963181,-4.728076761057921,1,0,-0.771142463938067,-5.09413124240131
09-08-2023,244920.184,914341.548,94298.291,,0.26786509323100344,,1,0,-0.5897029110464984,
23-08-2023,60059.21607342,314780.04748152,36737.5902107,7.6925661839098955,0.1907974045811971,1.3206429449678172,1,0,-0.8286122022588673,1.2736226172989094
30-08-2023,188488.035,820043.257,57401.673,11.35,0.22985133209869196,3.657433816090104,1,0,-0.5685603888224616,3.706718329834627
06-09-2023,2704.2474939199997,240185.90982047998,0.0,,0.011258976415149462,,1,0,-1.3463803060447996,
13-09-2023,128851.294,79207.117,73011.254,,1.62676409494869,,0,0,4.157530513465382,
20-09-2023,99261.239,96238.566,17299.188,11.857383641359352,1.0314081259273957,0.5073836413593522,1,0,2.1566900836305978,0.4186123885183937
27-09-2023,12477.160347379999,865978.0386896599,0.0,,0.01440817178950589,,1,0,-1.2519915129972141,
04-10-2023,157565.149,750000.0,43411.507,,0.21008686533333334,,1,0,-0.5784464995664715,
11-10-2023,104690.18645276,233228.53612188,59567.94726036,11.004969047188345,0.44887383076507953,-0.8524145941710071,1,0,0.24285274796960638,-1.0
18-10-2023,25561.965,712164.8949999999,11348.36,12.332690288288351,0.035893323553950245,1.327721241100006,1,0,-1.1642445084031807,1.2653654078248542
25-10-2023,159224.396,706588.493,40727.905,,0.22534246959495843,,1,0,-0.43201675426086505,
01-11-2023,176399.87,769455.899,90104.45,12.5,0.22925273589981277,0.1673097117116491,1,0,-0.42017407773366316,0.061543040309732074
08-11-2023,101312.164,681360.636,42317.581,12.17,0.14869095548983255,-0.33000000000000007,1,0,-0.8146618620906835,-0.45922015304287866
15-11-2023,171042.83596737997,853965.73559688,83623.40963398,9.917443802791192,0.20029238743148103,-2.2525561972088077,1,0,-0.4221241626165427,-2.3948184474948593
22-11-2023,135733.021,639043.055,67541.397,11.85,0.21240043208043313,1.9325561972088074,1,0,-0.3581296199637754,1.9014615851497476
29-11-2023,84954.761,616787.609,40595.568,11.82,0.1377374638536229,-0.02999999999999936,1,0,-0.7909396803129302,-0.11746953935996587
06-12-2023,68724.411,571501.658,43376.884,12.109999999999998,0.12025233879548952,0.28999999999999737,1,0,-0.9148342411319543,0.19165502313451752
13-12-2023,66397.642978,40452.0,38583.279909599994,10.111172525834041,1.6413933298230001,-1.9988274741659566,0,0,6.40208327577738,-2.134788760943133
20-12-2023,24285.921,10000.0,9999.989,12.0,2.4285921,1.888827474165959,0,1,10.01175680797681,1.855903760820245
17-01-2024,137444.00847048,663391.76682536,97053.256,12.280000000000001,0.20718377185808906,0.28000000000000114,1,0,-0.5177711051345837,0.17829332787568877
24-01-2024,101212.729,548060.759,62700.344,12.11,0.1846742853560147,-0.1700000000000017,1,0,-0.536743241290902,-0.2780088122062611
31-01-2024,145883.872,466074.235,90692.72799999999,12.185468531060174,0.3130056567061683,0.07546853106017437,1,0,0.1192667750279775,-0.022144871682610253
07-02-2024,106703.004,512233.029,79320.14300000001,12.208240056122944,0.20830949579395436,0.022771525062770692,1,0,-0.4985095691294469,-0.06584388026829137
14-02-2024,102600.945,357838.569,77115.437,12.41344887639034,0.28672410938464266,0.20520882026739606,1,0,-0.07468648441547966,0.14318403468683066
21-02-2024,108791.273,452287.95999999996,80848.71800000001,12.538726894098678,0.24053541686141724,0.12527801770833769,1,0,-0.33720307235486907,0.05396738828706468
28-02-2024,87799.35883494001,438985.81874359,57309.943833900004,11.550180991622465,0.20000500035793478,-0.9885459024762131,1,0,-0.5209238102040002,-1.239863262717355
06-03-2024,118994.88500000001,366859.23600000003,77809.59899999999,12.907086274535358,0.32436115360606593,1.3569052829128925,1,0,0.22873782908519774,1.4698802227391436
13-03-2024,99909.188,38804.032,49469.121,13.15,2.5747115145147803,0.24291372546464274,0,1,12.901069344327551,0.20517345186080493
20-03-2024,113781.563,265947.828,95094.188,13.430000000000001,0.4278341502379181,0.28000000000000114,1,0,0.655158769328762,0.2199320913164484
27-03-2024,104722.265,229943.01299999998,60409.769,13.505911526494994,0.4554270366110233,0.075911526494993,1,0,0.7893896369535223,-0.026098767941342776
03-04-2024,135319.218134,434461.33760574996,88672.049,13.339999999999998,0.31146435003796547,-0.1659115264949964,1,0,-0.004628101766713049,-0.3332327262573177
10-04-2024,123071.973,214814.888,75218.022,13.708219429380902,0.5729210584324118,0.368219429380904,1,0,1.4676556903190914,0.3870675937478759
17-04-2024,141244.176,122666.417,80113.57800000001,13.769856151350524,1.1514494305315857,0.06163672196962189,1,0,4.80736735922617,-0.026373379532304102
24-04-2024,108159.746,114950.258,75782.762,13.750000000000002,0.9409265179726695,-0.01985615135052221,1,0,3.5920668457972607,-0.13876891452415271
08-05-2024,111516.46100000001,198657.895,87439.772,13.927489022043654,0.561349253197312,0.1774890220436518,1,0,1.4008543114450438,0.13746627718941068
15-05-2024,51369.745,770000.0,0.0,,0.06671395454545455,,1,0,-1.4319411753435938,
22-05-2024,34443.55,762460.033,16456.877,14.299999999999999,0.04517423669340056,0.37251097795634536,1,0,-1.574745064616936,0.403198881884894
19-06-2024,266764.308,1209373.189,20657.295,,0.22058063666896788,,1,0,-0.3282209550668978,
26-06-2024,307234.80799999996,661072.365,61161.553,15.340000000000002,0.46475215765523636,1.0400000000000027,1,0,1.3067047303550938,1.4198107584818849
03-07-2024,234435.494,1349910.8029999998,68945.335,15.469999999999999,0.17366739600794204,0.12999999999999723,1,0,-0.6623902290275582,0.031299166885993705
10-07-2024,239824.994,1322810.714,27214.519,15.65,0.18129955515313434,0.1800000000000015,1,0,-0.5036659482260254,0.10551867360983189
17-07-2024,240957.599,1266691.166,16000.409999999998,,0.19022600414977553,,1,0,-0.43240445192887106,
24-07-2024,242338.061,1252363.9389999998,46526.844,,0.1935045025278391,,1,0,-0.41677257323366584,
31-07-2024,218767.041,470620.789,38000.612,,0.4648478055226753,,1,0,1.795206622513497,
07-08-2024,323125.651,1168006.777,63246.049,15.799999999999999,0.27664706863254784,0.14999999999999858,1,0,0.22905898284940046,0.029566042141733823
14-08-2024,96110.257,1475846.329,45299.401,15.45582067277225,0.06512213034071246,-0.34417932722774935,1,0,-1.3875681895741954,-0.6949911585120425
21-08-2024,281436.183,886149.233,67648.488,15.989999999999998,0.31759456818262577,0.5341793272277489,1,0,0.533295128298581,0.5866829755769248
28-08-2024,298964.51900000003,1070709.779,60152.358,16.16,0.27922087279264496,0.1700000000000017,1,0,0.08723744023082462,0.0173679483563645
04-09-2024,175777.33000000002,782106.321,37918.346,,0.22474863746817872,,1,0,-0.33122950407384405,
11-09-2024,320943.133,986634.521,97917.02399999999,15.98,0.32529080036111974,-0.17999999999999972,1,0,0.4223451445333018,-0.4887225132325823
18-09-2024,272805.295,936758.168,64313.039000000004,16.37,0.29122275558316774,0.39000000000000057,1,0,0.1049292953775021,0.3384762004112762
25-09-2024,200195.21899999998,860359.2559999999,42904.913,16.53,0.2326879354221767,0.16000000000000014,1,0,-0.2934437732527411,-0.011110333842026665
02-10-2024,106681.103,593659.802,35206.425,3.5420770867817453,0.1797007354053593,-12.987922913218256,1,0,-0.7236006228182932,-17.735511434836628
09-10-2024,47925.589,105736.501,5000.976,,0.45325491714540467,,1,0,1.4997004858207053,
16-10-2024,48181.011000000006,773459.445,33630.619000000006,18.03008358603212,0.06229287302839777,14.488006499250375,1,0,-1.6034166711815625,21.766620687165485
23-10-2024,53381.633,553452.401,0.0,,0.0964520759211595,,1,0,-1.3170811098016915,
30-10-2024,104978.758,133707.158,39167.486,17.549999999999997,0.7851394014372813,-0.48008358603212287,1,0,4.882524891920675,-1.006935097480935
06-11-2024,87051.092,777137.312,4861.316,17.560000000000002,0.11201507205460237,0.010000000000005116,1,0,-1.1172611344194816,-0.23491603529818683
13-11-2024,138372.519,1379490.88,92931.71299999999,16.894262466355272,0.1003069472992819,-0.6657375336447302,1,0,-1.2206613906020587,-1.294649712717866
20-11-2024,50203.858,689821.064,37525.114,17.309999999999995,0.07277808785496871,0.4157375336447231,1,0,-1.4893161976449794,0.4005123165383798
27-11-2024,32712.494999999995,458912.739,5243.055,17.36,0.07128260390261251,0.05000000000000426,1,0,-1.455705139456057,-0.16868163091850322
04-12-2024,1621854.8350000002,1663154.246,1027956.053,17.49,0.9751680211866531,0.129999999999999,1,0,6.768653101265612,-0.01606491723033405
11-12-2024,1855200.581,1615451.549,1012052.3239999999,17.5,1.1484099180494827,0.010000000000001563,1,0,8.344962879979887,-0.20884392399434262
18-12-2024,18989.00285888,782458.81200096,0.0,,0.02426837370560114,,1,0,-1.8678544104568195,
25-12-2024,115274.565,720371.1799999999,73626.583,16.378090285271018,0.16002106719483145,-1.1219097147289823,1,0,-0.6431236027128273,-1.9612315994988738
15-01-2025,23479.828,1061668.827,9982.187,16.805980137418786,0.022115962532636365,0.42788985214776787,1,0,-1.8770133923633083,0.4195441464211543
22-01-2025,55250.609,624294.7470000001,37827.62300000001,17.030000000000005,0.08850083917172538,0.2240198625812191,1,0,-1.2482673639875284,0.09767155987467635
29-01-2025,109849.51199999999,112144.938,73200.73,16.270388002961173,0.9795316129204155,-0.7596119970388315,1,0,6.706134950698786,-1.4402106957134495
05-02-2025,69640.181,704424.1680000001,53373.657999999996,17.46019922149612,0.09886114668342837,1.1898112185349454,1,0,-1.1347201609833002,1.6127944570922135
12-02-2025,346182.506,647163.575,224757.56,17.068833779206354,0.5349227295432998,-0.39136544228976433,1,0,2.6979431868730086,-0.9115508663770213
19-02-2025,298959.44200000004,1041756.4940000001,201383.817,16.556607386977873,0.28697631713539384,-0.5122263922284809,1,0,0.5084186835972927,-1.0718936765045164
26-02-2025,324377.496,472405.993,192411.67200000002,16.36487308670131,0.6866498325731443,-0.1917343002765648,1,0,3.9511974382420703,-0.5557873054523677
05-03-2025,376707.601,657475.226,223273.672,16.051390883516262,0.5729609057543409,-0.31348220318504616,1,0,2.911748671650569,-0.7636136482140189
12-03-2025,350511.773,827676.854,245534.568,15.34706559693053,0.42348867351556985,-0.7043252865857319,1,0,1.5878282428657495,-1.3675589799293542
19-03-2025,161446.53999999998,544272.717,97852.909,14.631525508659124,0.29662802296959523,-0.7155400882714069,1,0,0.5298630177743814,-1.3583531533009756
26-03-2025,63728.270000000004,175205.644,43293.074,15.206158777267698,0.36373411577996884,0.574633268608574,1,0,1.0100343442974982,0.7288071319872624
02-04-2025,71418.925,298952.31100000005,33160.148,15.6,0.23889738387070034,0.39384122273230204,1,0,0.0,0.4274404172783507
