event_date,day_type,tax_name,event_type,event_text,source_release_date,source_file,source_url
15-08-2022,event,Индивидуальный (персонифицированный) учет в системе обязательного пенсионного страхования,reporting_deadline,страхователи представляют сведения по форме СЗВ-ТД о работающих у них зарегистрированных лицах за июль 2022 г.,29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
15-08-2022,event,Страхование от несчастных случаев на производстве и профессиональных заболеваний,payment_deadline,страхователи уплачивают страховые взносы в ФСС за июль 2022 г.,29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
15-08-2022,event,"Страховые взносы на обязательное социальное, пенсионное, медицинское страхование",payment_deadline,плательщики страховых взносов уплачивают взносы в ФНС за июль 2022 г.,29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
18-08-2022,event,Акцизы,reporting_deadline,"налогоплательщики , уплатившие авансовый платеж акциза по алкогольной и (или) спиртосодержащей продукции, представляют в налоговый орган документы , подтверждающие уплату авансового платежа за август 2022 г. В целях освобождения от уплаты авансового платежа акциза налогоплательщики представляют в налоговый орган банковскую гарантию и извещение об освобождении от уплаты авансового платежа акциза",29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
22-08-2022,event,Косвенные налоги,mixed,"налогоплательщики уплачивают налоги по импортированным товарам, принятым на учет в июле 2022 г. (срок платежа, предусмотренный договором (контрактом) лизинга, наступил в июле) и представляют налоговую декларацию",29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
22-08-2022,event,Налог на игорный бизнес,mixed,налогоплательщики представляют налоговую декларацию и уплачивают налог за июль 2022 г.,29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
22-08-2022,event,Сбор за пользование объектами водных биологических ресурсов,payment_deadline,налогоплательщики уплачивают регулярный взнос,29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
25-08-2022,event,Акцизы,mixed,"налогоплательщики (кроме имеющих свидетельство о регистрации лица, совершающего операции с прямогонным бензином, о регистрации лица, совершающего операции с бензолом, параксилолом или ортоксилолом, о регистрации организации, совершающей операции с этиловым спиртом, о регистрации лица, совершающего операции по переработке средних дистиллятов, а также включенных в Реестр эксплуатантов гражданской авиации Российской Федерации и имеющих сертификат (свидетельство) эксплуатанта) уплачивают акцизы и представляют налоговую декларацию за июль 2022 г.;",29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
25-08-2022,event,Акцизы,mixed,"налогоплательщики, имеющие свидетельство о регистрации лица, совершающего операции с прямогонным бензином, о регистрации лица, совершающего операции с бензолом, параксилолом или ортоксилолом, о регистрации организации, совершающей операции с этиловым спиртом, о регистрации лица, совершающего операции по переработке средних дистиллятов, а также включенные в Реестр эксплуатантов гражданской авиации Российской Федерации и имеющие сертификат (свидетельство) эксплуатанта, уплачивают акцизы и представляют налоговую декларацию за май 2022 г.;",29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
25-08-2022,event,Акцизы,mixed,"налогоплательщики, совершающие операции по реализации бункерного топлива и средних дистиллятов , включенные в реестр поставщиков бункерного топлива, уплачивают акцизы и представляют налоговую декларацию за февраль 2022 г.",29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
25-08-2022,event,НДС,payment_deadline,налогоплательщики ( налоговые агенты ) уплачивают 1/3 суммы налога за II квартал 2022 г.,29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
25-08-2022,event,Налог на добычу полезных ископаемых,payment_deadline,налогоплательщики уплачивают налог за июль 2022 г.,29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
29-08-2022,event,Налог на прибыль организаций,reporting_deadline,налоговые агенты представляют расчеты по итогам отчетного периода;,29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
29-08-2022,event,Налог на прибыль организаций,payment_deadline,"налогоплательщики уплачивают 2-й ежемесячный авансовый платеж по налогу за III квартал 2022 г. (об организациях, уплачивающих только квартальные авансовые платежи, см. ст. 286 НК РФ);",29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
29-08-2022,event,Налог на прибыль организаций,mixed,"налогоплательщики, исчисляющие ежемесячные авансовые платежи исходя из фактически полученной прибыли, представляют налоговую декларацию и уплачивают авансовый платеж за июль 2022 г.",29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
31-08-2022,event,Налог на добычу полезных ископаемых,reporting_deadline,налогоплательщики представляют налоговую декларацию за июль 2022 г.,29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
31-08-2022,event,Налог на доходы физических лиц,payment_deadline,"налоговые агенты перечисляют суммы исчисленного и удержанного налога с доходов в виде пособий по временной нетрудоспособности (включая пособие по уходу за больным ребенком) и в виде оплаты отпусков, выплаченных налогоплательщикам в августе 2022 г.",29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
01-09-2022,event,Налоговый мониторинг,other,"организации , наделенные правом обращаться за проведением налогового мониторинга, подают в налоговый орган заявление о проведении налогового мониторинга в 2023 г.",29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
14-09-2022,event,Налог на прибыль организаций,payment_deadline,налогоплательщики уплачивают налог с доходов в виде процентов по государственным и муниципальным ценным бумагам за август 2022 г.,29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
15-09-2022,event,Акцизы,payment_deadline,"налогоплательщики , осуществляющие на территории Российской Федерации производство алкогольной продукции и (или) подакцизной спиртосодержащей продукции, уплачивают авансовый платеж за сентябрь 2022 г.",29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
15-09-2022,event,Акцизы,mixed,"налогоплательщики , совершающие операции с нефтяным сырьем, представляют декларацию и уплачивают акцизы за август 2022 г.;",29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
15-09-2022,event,Индивидуальный (персонифицированный) учет в системе обязательного пенсионного страхования,reporting_deadline,страхователи представляют сведения по форме СЗВ-М о каждом работающем у них застрахованном лице за август 2022 г.;,29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
15-09-2022,event,Индивидуальный (персонифицированный) учет в системе обязательного пенсионного страхования,reporting_deadline,страхователи представляют сведения по форме СЗВ-ТД о работающих у них зарегистрированных лицах за август 2022 г.,29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
15-09-2022,event,Страхование от несчастных случаев на производстве и профессиональных заболеваний,payment_deadline,страхователи уплачивают страховые взносы в ФСС за август 2022 г.,29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
15-09-2022,event,"Страховые взносы на обязательное социальное, пенсионное, медицинское страхование",payment_deadline,плательщики страховых взносов уплачивают взносы в ФНС за август 2022 г.,29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
19-09-2022,event,Акцизы,reporting_deadline,"налогоплательщики , уплатившие авансовый платеж акциза по алкогольной и (или) спиртосодержащей продукции, представляют в налоговый орган документы , подтверждающие уплату авансового платежа за сентябрь 2022 г. В целях освобождения от уплаты авансового платежа акциза налогоплательщики представляют в налоговый орган банковскую гарантию и извещение об освобождении от уплаты авансового платежа акциза",29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
20-09-2022,event,Косвенные налоги,mixed,"налогоплательщики уплачивают налоги по импортированным товарам, принятым на учет в августе 2022 г. (срок платежа, предусмотренный договором (контрактом) лизинга, наступил в августе) и представляют налоговую декларацию",29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
20-09-2022,event,Налог на игорный бизнес,mixed,налогоплательщики представляют налоговую декларацию и уплачивают налог за август 2022 г.,29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
20-09-2022,event,Сбор за пользование объектами водных биологических ресурсов,payment_deadline,налогоплательщики уплачивают регулярный взнос,29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
26-09-2022,event,Акцизы,mixed,"налогоплательщики (кроме имеющих свидетельство о регистрации лица, совершающего операции с прямогонным бензином, о регистрации лица, совершающего операции с бензолом, параксилолом или ортоксилолом, о регистрации организации, совершающей операции с этиловым спиртом, о регистрации лица, совершающего операции по переработке средних дистиллятов, а также включенных в Реестр эксплуатантов гражданской авиации Российской Федерации и имеющих сертификат (свидетельство) эксплуатанта) уплачивают акцизы и представляют налоговую декларацию за август 2022 г.;",29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
26-09-2022,event,Акцизы,mixed,"налогоплательщики, имеющие свидетельство о регистрации лица, совершающего операции с прямогонным бензином, о регистрации лица, совершающего операции с бензолом, параксилолом или ортоксилолом, о регистрации организации, совершающей операции с этиловым спиртом, о регистрации лица, совершающего операции по переработке средних дистиллятов, а также включенные в Реестр эксплуатантов гражданской авиации Российской Федерации и имеющие сертификат (свидетельство) эксплуатанта, уплачивают акцизы и представляют налоговую декларацию за июнь 2022 г.;",29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
26-09-2022,event,Акцизы,mixed,"налогоплательщики, совершающие операции по реализации бункерного топлива и средних дистиллятов , включенные в реестр поставщиков бункерного топлива, уплачивают акцизы и представляют налоговую декларацию за март 2022 г.",29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
26-09-2022,event,НДС,payment_deadline,налогоплательщики ( налоговые агенты ) уплачивают 1/3 суммы налога за II квартал 2022 г.,29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
26-09-2022,event,Налог на добычу полезных ископаемых,payment_deadline,налогоплательщики уплачивают налог за август 2022 г.,29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
28-09-2022,event,Налог на прибыль организаций,reporting_deadline,налоговые агенты представляют расчеты по итогам отчетного периода;,29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
28-09-2022,event,Налог на прибыль организаций,payment_deadline,"налогоплательщики уплачивают 3-й ежемесячный авансовый платеж по налогу за III квартал 2022 г. (об организациях, уплачивающих только квартальные авансовые платежи, см. ст. 286 НК РФ);",29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
28-09-2022,event,Налог на прибыль организаций,mixed,"налогоплательщики, исчисляющие ежемесячные авансовые платежи исходя из фактически полученной прибыли, представляют налоговую декларацию и уплачивают авансовый платеж за август 2022 г.",29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
30-09-2022,event,Налог на добычу полезных ископаемых,reporting_deadline,налогоплательщики представляют налоговую декларацию за август 2022 г.,29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
30-09-2022,event,Налог на доходы физических лиц,payment_deadline,"налоговые агенты перечисляют суммы исчисленного и удержанного налога с доходов в виде пособий по временной нетрудоспособности (включая пособие по уходу за больным ребенком) и в виде оплаты отпусков, выплаченных налогоплательщикам в сентябре 2022 г.",29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
07-10-2022,event,Страхование от несчастных случаев на производстве и профессиональных заболеваний,other,страхователи в случае неполного использования в 2022 г. сумм страховых взносов на финансовое обеспечение предупредительных мер сообщают об этом в территориальный орган ФСС,29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
14-10-2022,event,Налог на прибыль организаций,payment_deadline,налогоплательщики уплачивают налог с доходов в виде процентов по государственным и муниципальным ценным бумагам за сентябрь 2022 г.;,29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
14-10-2022,event,Налог на прибыль организаций,payment_deadline,"налогоплательщики, для которых отчетным периодом по налогу является квартал, уплачивают налог с доходов в виде процентов по государственным и муниципальным ценным бумагам за 9 месяцев 2022 г.",29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
17-10-2022,event,Акцизы,payment_deadline,"налогоплательщики , осуществляющие на территории Российской Федерации производство алкогольной продукции и (или) подакцизной спиртосодержащей продукции, уплачивают авансовый платеж за октябрь 2022 г.",29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
17-10-2022,event,Акцизы,mixed,"налогоплательщики , совершающие операции с нефтяным сырьем, представляют декларацию и уплачивают акцизы за сентябрь 2022 г.;",29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
17-10-2022,event,Индивидуальный (персонифицированный) учет в системе обязательного пенсионного страхования,reporting_deadline,страхователи представляют сведения по форме СЗВ-М о каждом работающем у них застрахованном лице за сентябрь 2022 г.;,29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
17-10-2022,event,Индивидуальный (персонифицированный) учет в системе обязательного пенсионного страхования,reporting_deadline,страхователи представляют сведения по форме СЗВ-ТД о работающих у них зарегистрированных лицах за сентябрь 2022 г.,29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
17-10-2022,event,Страхование от несчастных случаев на производстве и профессиональных заболеваний,payment_deadline,страхователи уплачивают страховые взносы в ФСС за сентябрь 2022 г.,29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
17-10-2022,event,"Страховые взносы на обязательное социальное, пенсионное, медицинское страхование",payment_deadline,плательщики страховых взносов уплачивают взносы в ФНС за сентябрь 2022 г.,29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
18-10-2022,event,Акцизы,reporting_deadline,"налогоплательщики , уплатившие авансовый платеж акциза по алкогольной и (или) спиртосодержащей продукции, представляют в налоговый орган документы , подтверждающие уплату авансового платежа за октябрь 2022 г. В целях освобождения от уплаты авансового платежа акциза налогоплательщики представляют в налоговый орган банковскую гарантию и извещение об освобождении от уплаты авансового платежа акциза",29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
20-10-2022,event,Водный налог,mixed,налогоплательщики представляют налоговую декларацию и уплачивают налог за III квартал 2022 г.,29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
20-10-2022,event,"Декларирование производства, оборота, использования этилового спирта, алкогольной и спиртосодержащей продукции, использования производственных мощностей",reporting_deadline,"организации , осуществляющие производство, оборот и (или) использование этилового спирта, алкогольной и спиртосодержащей продукции и индивидуальные предприниматели, осуществляющие розничную продажу пива и пивных напитков, сидра, пуаре и медовухи, представляют декларации за III квартал 2022 г.",29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
20-10-2022,event,Косвенные налоги,mixed,"налогоплательщики уплачивают налоги по импортированным товарам, принятым на учет в сентябре 2022 г. (срок платежа, предусмотренный договором (контрактом) лизинга, наступил в сентябре) и представляют налоговую декларацию",29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
20-10-2022,event,НДС,reporting_deadline,"лица , не являющиеся налогоплательщиками, налогоплательщики, освобожденные от исполнения обязанностей налогоплательщика, не признаваемые налоговыми агентами, в случае выставления и (или) получения ими счетов-фактур при осуществлении предпринимательской деятельности в интересах другого лица на основе договоров комиссии, агентских договоров, предусматривающих реализацию и (или) приобретение товаров (работ, услуг), имущественных прав от имени комиссионера (агента), или на основе договоров транспортной экспедиции, а также при выполнении функций застройщика представляют в налоговые органы по месту своего учета журнал учета полученных и выставленных счетов-фактур в отношении указанной деятельности в электронной форме за lll квартал 2022 г.",29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
20-10-2022,event,Налог на игорный бизнес,mixed,налогоплательщики представляют налоговую декларацию и уплачивают налог за сентябрь 2022 г.,29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
20-10-2022,event,Плата за негативное воздействие на окружающую среду,payment_deadline,"лица , обязанные вносить плату, за исключением субъектов малого и среднего предпринимательства, вносят авансовый платеж за III квартал 2022 г.",29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
20-10-2022,event,Сбор за пользование объектами водных биологических ресурсов,payment_deadline,налогоплательщики уплачивают регулярный взнос,29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
20-10-2022,event,Страхование от несчастных случаев на производстве и профессиональных заболеваний,reporting_deadline,страхователи представляют расчет 4-ФСС по начисленным и уплаченным страховым взносам за 9 месяцев 2022 г. на бумажном носителе,29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
20-10-2022,event,Упрощенное налоговое декларирование,reporting_deadline,"налогоплательщики по одному или нескольким налогам, не осуществляющие операции, в результате которых происходит движение денежных средств на их счетах в банках (в кассе организации), и не имеющие по этим налогам объектов налогообложения, представляют по данным налогам единую (упрощенную) налоговую декларацию за 9 месяцев 2022 г.",29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
25-10-2022,event,Акцизы,mixed,"налогоплательщики (кроме имеющих свидетельство о регистрации лица, совершающего операции с прямогонным бензином, о регистрации лица, совершающего операции с бензолом, параксилолом или ортоксилолом, о регистрации организации, совершающей операции с этиловым спиртом, о регистрации лица, совершающего операции по переработке средних дистиллятов, а также включенных в Реестр эксплуатантов гражданской авиации Российской Федерации и имеющих сертификат (свидетельство) эксплуатанта) уплачивают акцизы и представляют налоговую декларацию за сентябрь 2022 г.;",29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
25-10-2022,event,Акцизы,mixed,"налогоплательщики, имеющие свидетельство о регистрации лица, совершающего операции с прямогонным бензином, о регистрации лица, совершающего операции с бензолом, параксилолом или ортоксилолом, о регистрации организации, совершающей операции с этиловым спиртом, о регистрации лица, совершающего операции по переработке средних дистиллятов, а также включенные в Реестр эксплуатантов гражданской авиации Российской Федерации и имеющие сертификат (свидетельство) эксплуатанта, уплачивают акцизы и представляют налоговую декларацию за июль 2022 г.;",29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
25-10-2022,event,Акцизы,mixed,"налогоплательщики, совершающие операции по реализации бункерного топлива и средних дистиллятов , включенные в реестр поставщиков бункерного топлива, уплачивают акцизы и представляют налоговую декларацию за апрель 2022 г.",29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
25-10-2022,event,НДС,mixed,"лица, указанные в п. 5 ст. 173 НК РФ, уплачивают налог и представляют налоговую декларацию за III квартал 2022 г.",29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
25-10-2022,event,НДС,mixed,налогоплательщики ( налоговые агенты ) представляют налоговую декларацию и уплачивают 1/3 суммы налога за III квартал 2022 г.;,29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
25-10-2022,event,Налог на добычу полезных ископаемых,payment_deadline,налогоплательщики уплачивают налог за сентябрь 2022 г.,29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
25-10-2022,event,Налог на доходы физических лиц,payment_deadline,"индивидуальные предприниматели и лица , занимающиеся частной практикой, уплачивают авансовый платеж по налогу за 9 месяцев 2022 г.",29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
25-10-2022,event,Прослеживаемость товаров,reporting_deadline,"участники оборота товаров представляют отчет об операциях с товарами, подлежащими прослеживаемости за III квартал 2022 г.",29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
25-10-2022,event,Страхование от несчастных случаев на производстве и профессиональных заболеваний,reporting_deadline,страхователи представляют расчет 4-ФСС по начисленным и уплаченным страховым взносам за 9 месяцев 2022 г. в форме электронного документа,29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
25-10-2022,event,Торговый сбор,payment_deadline,плательщики уплачивают сбор за III квартал 2022 г.,29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
25-10-2022,event,Упрощенная система налогообложения,payment_deadline,налогоплательщики уплачивают авансовый платеж по налогу за 9 месяцев 2022 г.,29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
28-10-2022,event,Налог на прибыль организаций,reporting_deadline,налоговые агенты представляют расчеты по итогам отчетного периода;,29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
28-10-2022,event,Налог на прибыль организаций,payment_deadline,"налогоплательщики уплачивают 1-й ежемесячный авансовый платеж по налогу за lV квартал 2022 г. (об организациях, уплачивающих только квартальные авансовые платежи, см. ст. 286 НК РФ);",29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
28-10-2022,event,Налог на прибыль организаций,mixed,"налогоплательщики, для которых отчетным периодом по налогу является квартал, представляют налоговую декларацию и уплачивают авансовый платеж за 9 месяцев 2022 г.",29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
28-10-2022,event,Налог на прибыль организаций,mixed,"налогоплательщики, исчисляющие ежемесячные авансовые платежи исходя из фактически полученной прибыли, представляют налоговую декларацию и уплачивают авансовый платеж за сентябрь 2022 г.;",29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
31-10-2022,event,Земельный налог,payment_deadline,налогоплательщики - организации уплачивают авансовый платеж за III квартал 2022 г.,29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
31-10-2022,event,Налог на добычу полезных ископаемых,reporting_deadline,налогоплательщики представляют налоговую декларацию за сентябрь 2022 г.,29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
31-10-2022,event,Налог на доходы физических лиц,payment_deadline,"налоговые агенты перечисляют суммы исчисленного и удержанного налога с доходов в виде пособий по временной нетрудоспособности (включая пособие по уходу за больным ребенком) и в виде оплаты отпусков, выплаченных налогоплательщикам в октябре 2022 г.;",29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
31-10-2022,event,Налог на доходы физических лиц,reporting_deadline,"налоговые агенты представляют расчет сумм налога на доходы физических лиц, исчисленных и удержанных за 9 месяцев 2022 г.",29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
31-10-2022,event,Регулярные платежи за пользование недрами,mixed,пользователи недр перечисляют платежи и представляют расчеты за III квартал 2022 г.,29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
31-10-2022,event,"Страховые взносы на обязательное социальное, пенсионное, медицинское страхование",reporting_deadline,плательщики представляют в ФНС расчет по страховым взносам за 9 месяцев 2022 г.,29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
31-10-2022,event,Транспортный налог,payment_deadline,налогоплательщики - организации уплачивают авансовый платеж за III квартал 2022 г.,29-12-2021,data-20211229-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20211229-structure-20140228.xml
