auction_date,published_date,document_title,auction_format,issue,security_type,maturity_date,days_to_maturity,offered_amount,demand_amount,placed_amount,proceeds_amount,cutoff_price,weighted_average_price,cutoff_yield,weighted_average_yield,official_coefficient,cover_ratio,placement_ratio,source_url,source_file
08-12-2021,11-02-2022,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2021 году,,26239RMFS,ОФЗ-ПД,23-07-2031,3514,30000.0,53498.184,29999.989,28046.0037681,90.085,90.1597,8.6,8.59,0.5607664925598222,1.7832728,0.9999996333333334,https://minfin.gov.ru/ru/document?id_4=135507-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2021_godu,INTERNET_Auction_Results_rus_2021_20211223.xlsx
15-12-2021,11-02-2022,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2021 году,,26237RMFS,ОФЗ-ПД,14-03-2029,2646,30000.0,42335.943,15689.11,14403.229674290002,90.2,90.244,8.72,8.71,0.37058605261255195,1.4111981,0.5229703333333333,https://minfin.gov.ru/ru/document?id_4=135507-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2021_godu,INTERNET_Auction_Results_rus_2021_20211223.xlsx
15-12-2021,11-02-2022,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2021 году,,26240RMFS,ОФЗ-ПД,30-07-2036,5341,20000.0,10821.099,9632.418,8799.619077790001,88.05,88.1132,8.61,8.6,0.8901515456054879,0.54105495,0.48162089999999996,https://minfin.gov.ru/ru/document?id_4=135507-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2021_godu,INTERNET_Auction_Results_rus_2021_20211223.xlsx
22-12-2021,11-02-2022,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2021 году,,26238RMFS,ОФЗ-ПД,15-05-2041,7084,20000.0,24897.713,19999.99,17829.449103889998,88.72,88.8553,8.45,8.43,0.8032862295424484,1.24488565,0.9999995,https://minfin.gov.ru/ru/document?id_4=135507-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2021_godu,INTERNET_Auction_Results_rus_2021_20211223.xlsx
22-12-2021,11-02-2022,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2021 году,,26239RMFS,ОФЗ-ПД,23-07-2031,3500,20000.0,37037.569,19999.992,18880.85533607,90.75,90.8123,8.49,8.48,0.5399920280945004,1.85187845,0.9999995999999999,https://minfin.gov.ru/ru/document?id_4=135507-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2021_godu,INTERNET_Auction_Results_rus_2021_20211223.xlsx
12-01-2022,20-01-2023,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2022 году,,26237RMFS,ОФЗ-ПД,14-03-2029,2618,240161.275,37971.427,16524.369,15092.993445799999,89.222,89.2638,8.94,8.94,0.43517903606835734,0.1581080338618289,0.0688053017706539,https://minfin.gov.ru/ru/document?id_4=301249-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2022_godu,INTERNET_Auction_Results_rus_2022_20221222.xlsx
12-01-2022,20-01-2023,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2022 году,,52004RMFS,ОФЗ-ИН,17-03-2032,3717,226463.49560972,26280.07586041,12041.884049,11554.492672780001,94.9,95.0824,3.11,3.09,0.45821344325495916,0.1160455277335304,0.053173620837119816,https://minfin.gov.ru/ru/document?id_4=301249-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2022_godu,INTERNET_Auction_Results_rus_2022_20221222.xlsx
02-02-2022,20-01-2023,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2022 году,,26237RMFS,ОФЗ-ПД,14-03-2029,2597,223636.906,102923.91,74733.629,66359.74091020999,86.2815,86.335,9.6,9.59,0.7261056153035772,0.4602277497078233,0.33417395338137973,https://minfin.gov.ru/ru/document?id_4=301249-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2022_godu,INTERNET_Auction_Results_rus_2022_20221222.xlsx
09-02-2022,20-01-2023,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2022 году,,26240RMFS,ОФЗ-ПД,30-07-2036,5285,301397.789,76201.407,20657.088,17981.645319190004,82.69999999999999,82.7333,9.39,9.39,0.271085388226493,0.2528266954207816,0.06853762288216388,https://minfin.gov.ru/ru/document?id_4=301249-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2022_godu,INTERNET_Auction_Results_rus_2022_20221222.xlsx
09-02-2022,20-01-2023,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2022 году,,52004RMFS,ОФЗ-ИН,17-03-2032,3689,216543.78647351998,8721.88317,4122.36,3910.018385,93.7,93.7875,3.26,3.25,0.47264563393595654,0.04027768846217415,0.019037073596679263,https://minfin.gov.ru/ru/document?id_4=301249-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2022_godu,INTERNET_Auction_Results_rus_2022_20221222.xlsx
14-09-2022,20-01-2023,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2022 году,,26239RMFS,ОФЗ-ПД,23-07-2031,3234,10000.0,24846.339,9999.997,8955.81695735,88.55,88.7452,8.98,8.94,0.4024736602040244,2.4846339,0.9999996999999999,https://minfin.gov.ru/ru/document?id_4=301249-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2022_godu,INTERNET_Auction_Results_rus_2022_20221222.xlsx
21-09-2022,20-01-2023,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2022 году,,26237RMFS,ОФЗ-ПД,14-03-2029,2366,20000.0,28932.329,0.0,0.0,,,,,0.0,1.44661645,0.0,https://minfin.gov.ru/ru/document?id_4=301249-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2022_godu,INTERNET_Auction_Results_rus_2022_20221222.xlsx
21-09-2022,20-01-2023,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2022 году,,26240RMFS,ОФЗ-ПД,30-07-2036,5061,10000.0,1540.172,0.0,0.0,,,,,0.0,0.1540172,0.0,https://minfin.gov.ru/ru/document?id_4=301249-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2022_godu,INTERNET_Auction_Results_rus_2022_20221222.xlsx
19-10-2022,20-01-2023,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2022 году,,26239RMFS,ОФЗ-ПД,23-07-2031,3199,25000.0,31427.171,24999.991,21213.74307915,83.38,83.38,10.0,10.0,0.7954897053890089,1.25708684,0.9999996400000001,https://minfin.gov.ru/ru/document?id_4=301249-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2022_godu,INTERNET_Auction_Results_rus_2022_20221222.xlsx
19-10-2022,20-01-2023,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2022 году,,29021RMFS,ОФЗ-ПК,27-11-2030,2961,25000.0,76731.689,24999.995,24479.42867498,97.405,97.8967,,,0.3258105656973092,3.06926756,0.9999998,https://minfin.gov.ru/ru/document?id_4=301249-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2022_godu,INTERNET_Auction_Results_rus_2022_20221222.xlsx
26-10-2022,20-01-2023,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2022 году,,26237RMFS,ОФЗ-ПД,14-03-2029,2331,148903.277,76455.669,20686.902,17976.92130579,86.122,86.239,9.89,9.87,0.2705738144806502,0.513458605749825,0.13892845353564648,https://minfin.gov.ru/ru/document?id_4=301249-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2022_godu,INTERNET_Auction_Results_rus_2022_20221222.xlsx
26-10-2022,20-01-2023,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2022 году,,29021RMFS,ОФЗ-ПК,27-11-2030,2954,475000.005,218699.11,123580.267,120733.12594479,97.32,97.5291,,,0.5650698212717922,0.46041917410085076,0.2601689804192739,https://minfin.gov.ru/ru/document?id_4=301249-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2022_godu,INTERNET_Auction_Results_rus_2022_20221222.xlsx
26-10-2022,20-01-2023,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2022 году,,52004RMFS,ОФЗ-ИН,17-03-2032,3430,239381.44217592,41432.38616814,33285.81252897,31264.29647052,93.6,93.7279,3.32,3.3099999999999996,0.8033766723907776,0.17308102830164915,0.1390492605709529,https://minfin.gov.ru/ru/document?id_4=301249-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2022_godu,INTERNET_Auction_Results_rus_2022_20221222.xlsx
02-11-2022,20-01-2023,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2022 году,,26240RMFS,ОФЗ-ПД,30-07-2036,5019,280740.701,132712.801,47498.557,36669.024567450004,74.092,75.7043,10.9,10.620000000000001,0.35790486405301625,0.4727237644106332,0.16919013463601773,https://minfin.gov.ru/ru/document?id_4=301249-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2022_godu,INTERNET_Auction_Results_rus_2022_20221222.xlsx
02-11-2022,20-01-2023,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2022 году,,29021RMFS,ОФЗ-ПК,27-11-2030,2947,351419.738,173991.406,108424.286,105706.97599614,97.04,97.1788,,,0.6231588587771973,0.4951099417187545,0.30853214625070374,https://minfin.gov.ru/ru/document?id_4=301249-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2022_godu,INTERNET_Auction_Results_rus_2022_20221222.xlsx
02-11-2022,20-01-2023,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2022 году,,52004RMFS,ОФЗ-ИН,17-03-2032,3423,205895.1043613,19198.2768978,11053.46866642,10359.95442233,93.32000000000001,93.4793,3.36,3.34,0.5757531639564308,0.09324299845474375,0.053684951377103295,https://minfin.gov.ru/ru/document?id_4=301249-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2022_godu,INTERNET_Auction_Results_rus_2022_20221222.xlsx
09-11-2022,20-01-2023,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2022 году,,26237RMFS,ОФЗ-ПД,14-03-2029,2317,128216.375,307846.235,16195.348,13918.67075952,84.5,85.0244,10.31,10.18,0.052608562843070014,2.4009900061517104,0.12631263362421533,https://minfin.gov.ru/ru/document?id_4=301249-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2022_godu,INTERNET_Auction_Results_rus_2022_20221222.xlsx
09-11-2022,20-01-2023,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2022 году,,29021RMFS,ОФЗ-ПК,27-11-2030,2940,242995.452,208972.249,18636.621,18206.50117716,97.2295,97.2311,,,0.0891822770209072,0.8599841983873839,0.07669534901418648,https://minfin.gov.ru/ru/document?id_4=301249-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2022_godu,INTERNET_Auction_Results_rus_2022_20221222.xlsx
09-11-2022,20-01-2023,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2022 году,,52004RMFS,ОФЗ-ИН,17-03-2032,3416,194604.8553988,20273.239424900003,7133.612905649999,6684.56304892,93.33,93.4109,3.36,3.35,0.35187336153532284,0.10417643168950971,0.036656911211342715,https://minfin.gov.ru/ru/document?id_4=301249-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2022_godu,INTERNET_Auction_Results_rus_2022_20221222.xlsx
16-11-2022,20-01-2023,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2022 году,,26241RMFS,ОФЗ-ПД,17-11-2032,3654,750000.0,253884.256,53971.319,52520.07737478,97.1395,97.2851,10.2,10.18,0.2125823784835244,0.3385123413333333,0.07196175866666667,https://minfin.gov.ru/ru/document?id_4=301249-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2022_godu,INTERNET_Auction_Results_rus_2022_20221222.xlsx
16-11-2022,20-01-2023,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2022 году,,29022RMFS,ОФЗ-ПК,20-07-2033,3899,750000.0,904365.239,750000.0,722708.2772257001,96.27,96.34009999999999,,,0.8293109549735801,1.2058203186666665,1.0,https://minfin.gov.ru/ru/document?id_4=301249-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2022_godu,INTERNET_Auction_Results_rus_2022_20221222.xlsx
16-11-2022,20-01-2023,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2022 году,,52004RMFS,ОФЗ-ИН,17-03-2032,3409,187243.14183136,37065.38053728,19049.879022079997,17895.863127710003,93.60000000000001,93.60000000000001,3.3300000000000005,3.3300000000000005,0.5139534181476921,0.19795320765693425,0.10173872770858126,https://minfin.gov.ru/ru/document?id_4=301249-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2022_godu,INTERNET_Auction_Results_rus_2022_20221222.xlsx
23-11-2022,20-01-2023,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2022 году,,26240RMFS,ОФЗ-ПД,30-07-2036,4998,233242.144,248867.993,82552.249,65781.68939238001,77.5415,77.7869,10.299999999999999,10.26,0.33171099266268445,1.066994106348122,0.3539336741819694,https://minfin.gov.ru/ru/document?id_4=301249-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2022_godu,INTERNET_Auction_Results_rus_2022_20221222.xlsx
23-11-2022,20-01-2023,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2022 году,,29021RMFS,ОФЗ-ПК,27-11-2030,2926,224358.831,403517.293,73473.531,72055.72054046001,97.25,97.3243,,,0.18208273170587513,1.7985353694412858,0.32748223313750463,https://minfin.gov.ru/ru/document?id_4=301249-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2022_godu,INTERNET_Auction_Results_rus_2022_20221222.xlsx
23-11-2022,20-01-2023,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2022 году,,52004RMFS,ОФЗ-ИН,17-03-2032,3402,167986.91566974,17184.84767856,10683.53570106,10046.576632040002,93.60000000000001,93.6478,3.3300000000000005,3.32,0.6216834679535096,0.10229872731484145,0.06359742756432106,https://minfin.gov.ru/ru/document?id_4=301249-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2022_godu,INTERNET_Auction_Results_rus_2022_20221222.xlsx
30-11-2022,20-01-2023,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2022 году,,26241RMFS,ОФЗ-ПД,17-11-2032,3640,696028.681,262670.50899999996,51977.205,51046.36489312,97.723,97.8191,10.100000000000001,10.09,0.19787986553145945,0.37738460521858863,0.07467681493429723,https://minfin.gov.ru/ru/document?id_4=301249-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2022_godu,INTERNET_Auction_Results_rus_2022_20221222.xlsx
30-11-2022,20-01-2023,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2022 году,,29021RMFS,ОФЗ-ПК,27-11-2030,2919,150885.3,210198.521,150885.3,147920.1620862,97.056,97.1498,,,0.7178228432920324,1.3931013889358341,1.0,https://minfin.gov.ru/ru/document?id_4=301249-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2022_godu,INTERNET_Auction_Results_rus_2022_20221222.xlsx
30-11-2022,20-01-2023,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2022 году,,52004RMFS,ОФЗ-ИН,17-03-2032,3395,157111.51670874,19370.58137991,16698.82307679,15709.45624031,93.60000000000001,93.637,3.3300000000000005,3.3300000000000005,0.862071341550389,0.12329192528781964,0.10628643543520101,https://minfin.gov.ru/ru/document?id_4=301249-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2022_godu,INTERNET_Auction_Results_rus_2022_20221222.xlsx
07-12-2022,20-01-2023,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2022 году,,26237RMFS,ОФЗ-ПД,14-03-2029,2289,112021.027,247751.717,28876.094,25362.50707121,86.4,86.4002,9.87,9.87,0.11655254845317581,2.211653683553535,0.25777387311401817,https://minfin.gov.ru/ru/document?id_4=301249-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2022_godu,INTERNET_Auction_Results_rus_2022_20221222.xlsx
07-12-2022,20-01-2023,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2022 году,,29023RMFS,ОФЗ-ПК,23-08-2034,4277,750000.0,910741.42,750000.0,721520.86309984,96.14,96.1828,,,0.823504875840609,1.2143218933333333,1.0,https://minfin.gov.ru/ru/document?id_4=301249-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2022_godu,INTERNET_Auction_Results_rus_2022_20221222.xlsx
07-12-2022,20-01-2023,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2022 году,,52004RMFS,ОФЗ-ИН,17-03-2032,3388,140429.71910125,39890.52119375,29902.15078675,28145.360846009997,93.6,93.6382,3.3300000000000005,3.3300000000000005,0.7496054173249317,0.2840603929784185,0.2129332094240715,https://minfin.gov.ru/ru/document?id_4=301249-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2022_godu,INTERNET_Auction_Results_rus_2022_20221222.xlsx
14-12-2022,20-01-2023,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2022 году,,26241RMFS,ОФЗ-ПД,17-11-2032,3626,644051.476,287516.345,90242.895,88790.97317673001,97.487,97.6361,10.14,10.12,0.31387048621531416,0.44641826890246883,0.14011751911581677,https://minfin.gov.ru/ru/document?id_4=301249-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2022_godu,INTERNET_Auction_Results_rus_2022_20221222.xlsx
14-12-2022,20-01-2023,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2022 году,,29022RMFS,ОФЗ-ПК,20-07-2033,3871,250000.0,524458.042,250000.0,242683.6305682,96.41,96.49849999999999,,,0.47668255604706694,2.097832168,1.0,https://minfin.gov.ru/ru/document?id_4=301249-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2022_godu,INTERNET_Auction_Results_rus_2022_20221222.xlsx
14-12-2022,20-01-2023,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2022 году,,52004RMFS,ОФЗ-ИН,17-03-2032,3381,110540.96849597999,11747.47640616,11557.48891693,10896.9033034,93.7501,93.7501,3.32,3.32,0.9838273785227288,0.10627260251105197,0.10455389593723623,https://minfin.gov.ru/ru/document?id_4=301249-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2022_godu,INTERNET_Auction_Results_rus_2022_20221222.xlsx
21-12-2022,20-01-2023,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2022 году,,26237RMFS,ОФЗ-ПД,14-03-2029,2275,83144.933,33880.552,2263.952,1991.3294566900001,86.25,86.2691,9.92,9.92,0.06682157953034532,0.407487874215979,0.02722898339457439,https://minfin.gov.ru/ru/document?id_4=301249-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2022_godu,INTERNET_Auction_Results_rus_2022_20221222.xlsx
21-12-2022,20-01-2023,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2022 году,,26241RMFS,ОФЗ-ПД,17-11-2032,3619,553808.581,138822.729,84550.289,83024.33785304,97.08,97.25819999999999,10.209999999999999,10.18,0.6090522035480228,0.25066915494398956,0.1526706011801576,https://minfin.gov.ru/ru/document?id_4=301249-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2022_godu,INTERNET_Auction_Results_rus_2022_20221222.xlsx
21-12-2022,20-01-2023,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2022 году,,29023RMFS,ОФЗ-ПК,23-08-2034,4263,250000.0,437502.766,249999.994,241387.88927325,96.2,96.2552,,,0.5714249450025192,1.750011064,0.999999976,https://minfin.gov.ru/ru/document?id_4=301249-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2022_godu,INTERNET_Auction_Results_rus_2022_20221222.xlsx
11-01-2023,19-01-2024,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2023 году,,26240RMFS,ОФЗ-ПД,30-07-2036,4949,150689.895,62678.964,21606.177,17374.35475018,77.4815,77.5758,10.33,10.32,0.3447117760274404,0.4159466963594341,0.143381724434807,https://minfin.gov.ru/ru/document?id_4=132380-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2023_godu,INTERNET_Auction_Results_rus_2023_20231231.xlsx
11-01-2023,19-01-2024,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2023 году,,26241RMFS,ОФЗ-ПД,17-11-2032,3598,469258.29199999996,66528.821,18867.237,18571.62633188,96.8556,96.9502,10.25,10.24,0.2835949400035212,0.1417744174886099,0.04020650742171649,https://minfin.gov.ru/ru/document?id_4=132380-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2023_godu,INTERNET_Auction_Results_rus_2023_20231231.xlsx
18-01-2023,19-01-2024,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2023 году,,26238RMFS,ОФЗ-ПД,15-05-2041,6692,373731.189,70218.231,40975.486,31032.37308172,74.7907,74.898,10.41,10.4,0.5835448346740606,0.18788432185144707,0.10963892553265067,https://minfin.gov.ru/ru/document?id_4=132380-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2023_godu,INTERNET_Auction_Results_rus_2023_20231231.xlsx
18-01-2023,19-01-2024,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2023 году,,26239RMFS,ОФЗ-ПД,23-07-2031,3108,29660.182,51470.635,29660.176,25545.08398848,82.84,82.9309,10.18,10.16,0.5762543244317851,1.7353445437388078,0.9999997977085913,https://minfin.gov.ru/ru/document?id_4=132380-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2023_godu,INTERNET_Auction_Results_rus_2023_20231231.xlsx
18-01-2023,19-01-2024,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2023 году,,52004RMFS,ОФЗ-ИН,17-03-2032,3346,99112.89887799999,106927.6430824,36327.9486724,34357.59669605,93.75,93.8023,3.32,3.32,0.3397432845724015,1.078846893722878,0.36653098722414307,https://minfin.gov.ru/ru/document?id_4=132380-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2023_godu,INTERNET_Auction_Results_rus_2023_20231231.xlsx
25-01-2023,19-01-2024,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2023 году,,26240RMFS,ОФЗ-ПД,30-07-2036,4935,129083.71800000001,87777.165,55569.753,44366.81290852,76.64999999999999,76.7339,10.48,10.47,0.6330775549654628,0.6800018341585109,0.4304938985411002,https://minfin.gov.ru/ru/document?id_4=132380-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2023_godu,INTERNET_Auction_Results_rus_2023_20231231.xlsx
25-01-2023,19-01-2024,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2023 году,,26242RMFS,ОФЗ-ПД,29-08-2029,2408,500000.0,65425.602999999996,6495.81,6289.17890538,96.64110000000001,96.794,9.93,9.9,0.09928544334547441,0.130851206,0.01299162,https://minfin.gov.ru/ru/document?id_4=132380-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2023_godu,INTERNET_Auction_Results_rus_2023_20231231.xlsx
01-02-2023,19-01-2024,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2023 году,,26238RMFS,ОФЗ-ПД,15-05-2041,6678,332755.703,97324.472,70527.234,53106.89676803,74.11,74.1908,10.52,10.51,0.7246608437803803,0.2924802523970566,0.21194898649114963,https://minfin.gov.ru/ru/document?id_4=132380-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2023_godu,INTERNET_Auction_Results_rus_2023_20231231.xlsx
01-02-2023,19-01-2024,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2023 году,,26241RMFS,ОФЗ-ПД,17-11-2032,3577,450391.055,110578.026,53831.124,52999.262195480005,96.346,96.4247,10.34,10.33,0.48681574402494765,0.24551559089023203,0.11952085504895296,https://minfin.gov.ru/ru/document?id_4=132380-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2023_godu,INTERNET_Auction_Results_rus_2023_20231231.xlsx
01-02-2023,19-01-2024,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2023 году,,52004RMFS,ОФЗ-ИН,17-03-2032,3332,62839.78659414,70825.02438844,15873.59111232,15014.81081959,93.69,93.71979999999999,3.3300000000000005,3.3300000000000005,0.22412404724721668,1.1270729616870572,0.2526041537162104,https://minfin.gov.ru/ru/document?id_4=132380-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2023_godu,INTERNET_Auction_Results_rus_2023_20231231.xlsx
08-02-2023,19-01-2024,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2023 году,,26240RMFS,ОФЗ-ПД,30-07-2036,4921,73513.965,64940.80099999999,32509.607000000004,25861.468069349998,76.1752,76.1752,10.57,10.57,0.5006037267695544,0.8833804706357492,0.442223555755699,https://minfin.gov.ru/ru/document?id_4=132380-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2023_godu,INTERNET_Auction_Results_rus_2023_20231231.xlsx
08-02-2023,19-01-2024,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2023 году,,26242RMFS,ОФЗ-ПД,29-08-2029,2394,493504.19,20250.054,7434.404,7255.86691254,97.1,97.2285,9.83,9.8,0.36713008271484115,0.04103319568573471,0.015064520526158046,https://minfin.gov.ru/ru/document?id_4=132380-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2023_godu,INTERNET_Auction_Results_rus_2023_20231231.xlsx
