date,liquidity_deficit_surplus_bln_rub,liquidity_deficit_surplus_without_correspondent_accounts_bln_rub,cbr_claims_standard_instruments_bln_rub,repo_fx_swap_auctions_bln_rub,secured_loans_auctions_bln_rub,repo_fx_swap_standing_bln_rub,secured_loans_standing_bln_rub,cbr_liabilities_standard_instruments_bln_rub,deposit_auctions_bln_rub,deposit_standing_bln_rub,cobr_bln_rub,nonstandard_refundable_operations_bln_rub,correspondent_accounts_bln_rub,required_reserves_avg_bln_rub,source_url,source_file
28-10-2022,-1401.5,-1496.6,639.5,372.1,0.0,1.5,265.9,2474.2,1070.0,1404.2,0.0,338.1,2228.2,2323.3,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
31-10-2022,-1175.7,-866.9,1218.0,372.1,0.0,1.3,844.6,2413.1,1070.0,1343.1,0.0,328.2,2632.2,2323.3,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
01-11-2022,-961.3,-564.2,1569.9,372.1,0.0,1.5,1196.3,2458.1,1070.0,1388.1,0.0,324.0,2720.4,2323.3,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
02-11-2022,-970.1,-641.6,1469.3,372.0,0.0,1.3,1096.1,2435.3,1070.0,1365.3,0.0,324.4,2651.8,2323.3,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
03-11-2022,-1251.7,-900.8,1179.8,371.9,0.0,1.3,806.6,2404.9,1010.0,1394.9,0.0,324.2,2674.2,2323.3,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
07-11-2022,-1252.3,-1014.5,1219.6,371.6,0.0,1.3,846.7,2559.5,1010.0,1549.5,0.0,325.4,2561.2,2323.3,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
08-11-2022,-1369.1,-1273.7,1064.7,371.4,0.0,1.3,692.1,2663.7,1010.0,1653.7,0.0,325.3,2418.7,2323.3,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
09-11-2022,-1393.0,-1643.7,563.9,371.4,0.0,1.3,191.2,2531.4,1010.0,1521.4,0.0,323.9,2072.6,2323.3,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
10-11-2022,-1345.6,-627.1,1972.7,1778.5,0.0,1.3,192.9,2923.5,1763.3,1160.2,0.0,323.7,3041.8,2323.3,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
11-11-2022,-1078.3,-629.0,1972.5,1778.4,0.0,1.3,192.8,2927.4,1763.3,1164.1,0.0,325.8,2772.6,2323.3,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
14-11-2022,-1325.3,-653.3,1940.7,1778.4,0.0,0.5,161.7,2918.5,1763.3,1155.2,0.0,324.6,2995.3,2323.3,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
15-11-2022,-1078.8,-1111.4,1938.5,1778.4,0.0,0.5,159.6,3375.2,1763.3,1611.9,0.0,325.3,2290.8,2323.3,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
16-11-2022,-736.6,-1350.7,1958.2,1778.4,0.0,0.6,179.2,3632.9,2448.8,1184.1,0.0,324.0,1709.3,2323.3,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
17-11-2022,-957.9,-612.9,1937.3,1778.2,0.0,0.7,158.3,2874.0,1853.9,1020.2,0.0,323.9,2650.2,2305.2,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
18-11-2022,-656.7,-542.1,1936.2,1778.2,0.0,0.7,157.2,2804.1,1853.9,950.2,0.0,325.8,2419.8,2305.2,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
21-11-2022,-1646.2,-621.0,1937.0,1778.2,0.0,0.7,158.0,2881.7,1853.9,1027.8,0.0,323.7,3330.4,2305.2,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
22-11-2022,-1776.7,-759.5,1936.4,1778.2,0.0,0.7,157.4,3021.3,1853.9,1167.4,0.0,325.4,3322.5,2305.2,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
23-11-2022,-1756.3,-703.8,1896.3,1778.2,0.0,0.7,117.4,2915.7,1853.9,1061.9,0.0,315.6,3357.7,2305.2,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
24-11-2022,-1811.3,-873.3,1895.1,1777.3,0.0,0.7,117.0,3092.4,1663.3,1429.1,0.0,324.0,3243.2,2305.2,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
25-11-2022,-1907.6,-1065.7,1895.6,1777.3,0.0,0.0,118.3,3284.4,1663.3,1621.1,0.0,323.2,3147.1,2305.2,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
28-11-2022,-580.3,-730.9,2023.9,1777.2,0.0,0.1,246.6,3092.2,1663.3,1428.9,0.0,337.4,2154.6,2305.2,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
29-11-2022,-580.7,-718.6,2045.7,1777.1,0.0,0.0,268.6,3109.8,1663.3,1446.5,0.0,345.5,2167.3,2305.2,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
30-11-2022,-1026.1,-907.7,2044.4,1777.1,0.0,0.0,267.4,3298.2,1663.3,1634.8,0.0,346.1,2423.6,2305.2,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
01-12-2022,-991.2,-1239.6,2045.3,1777.1,0.0,0.6,267.7,3629.6,2539.3,1090.4,0.0,344.7,2056.8,2305.2,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
02-12-2022,-884.6,-1383.0,2076.1,1777.0,0.0,0.0,299.1,3798.0,2539.3,1258.8,0.0,338.9,1806.8,2305.2,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
05-12-2022,-1235.5,-1409.6,2047.8,1777.0,0.0,0.8,270.0,3796.0,2539.3,1256.8,0.0,338.6,2131.1,2305.2,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
06-12-2022,-1320.5,-1397.3,2048.7,1777.0,0.0,2.1,269.6,3783.6,2539.3,1244.4,0.0,337.6,2228.4,2305.2,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
07-12-2022,-1813.5,-1481.9,2031.7,1776.8,0.0,2.2,252.7,3849.2,2539.3,1309.9,0.0,335.6,2636.8,2305.2,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
08-12-2022,-1881.4,-2166.8,1705.5,1492.1,0.0,2.1,211.3,4207.8,3063.3,1144.4,0.0,335.5,2019.9,2305.2,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
09-12-2022,-1277.0,-2117.6,1692.6,1492.1,0.0,2.1,198.4,4145.5,3063.3,1082.2,0.0,335.4,1464.6,2305.2,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
12-12-2022,-1582.5,-1868.4,2052.4,1492.1,0.0,1.9,558.4,4255.8,3063.3,1192.5,0.0,335.1,2019.3,2305.2,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
13-12-2022,-1311.8,-1801.2,2117.6,1492.1,0.0,1.6,624.0,4253.5,3063.3,1190.2,0.0,334.6,1815.8,2305.2,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
14-12-2022,-1398.5,-1996.6,2074.8,1492.1,0.0,2.1,580.6,4405.0,3063.3,1341.6,0.0,333.5,1707.1,2305.2,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
15-12-2022,-1596.4,-1528.0,1637.3,1492.1,0.0,2.2,143.1,3498.6,2500.0,998.6,0.0,333.3,2390.5,2322.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
16-12-2022,-1277.2,-1518.7,1663.5,1492.1,0.0,2.2,169.2,3515.1,2500.0,1015.1,0.0,332.9,2080.6,2322.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
19-12-2022,-1370.5,-1449.2,1654.9,1492.1,0.0,2.2,160.6,3430.1,2500.0,930.1,0.0,326.0,2243.4,2322.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
20-12-2022,-1163.0,-1387.8,1728.0,1492.1,0.0,2.2,233.8,3441.1,2500.0,941.1,0.0,325.3,2097.3,2322.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
21-12-2022,-1323.8,-1490.4,1726.7,1491.8,0.0,0.7,234.2,3545.1,2500.0,1045.1,0.0,328.1,2155.5,2322.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
22-12-2022,-1420.0,-1542.1,1690.9,1491.7,0.0,0.7,198.6,3560.8,2519.1,1041.8,0.0,327.7,2200.0,2322.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
23-12-2022,-1482.8,-1600.6,1692.7,1491.6,0.0,0.4,200.7,3628.1,2519.1,1109.0,0.0,334.8,2204.3,2322.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
26-12-2022,-2246.7,-1642.5,1632.0,1491.6,0.0,0.4,140.0,3609.5,2519.1,1090.4,0.0,335.0,2926.3,2322.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
27-12-2022,-1380.9,-1535.5,1757.7,1491.6,0.0,0.4,265.7,3636.8,2519.1,1117.8,0.0,343.6,2167.5,2322.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
28-12-2022,-1322.3,-1718.9,1924.4,1491.6,0.0,0.8,431.9,3986.2,2519.1,1467.2,0.0,342.9,1925.5,2322.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
29-12-2022,-1535.9,-1751.2,2178.4,1491.6,0.0,1.2,685.7,4262.5,2515.2,1747.4,0.0,333.0,2106.8,2322.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
30-12-2022,-1709.0,-1668.8,1895.8,1491.5,0.0,3.1,401.1,3897.9,2515.2,1382.7,0.0,333.3,2362.3,2322.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
01-01-2023,-3471.1,-2809.6,1808.4,1491.5,0.0,7.9,309.0,4949.4,3621.2,1328.2,0.0,331.4,2983.6,2322.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
03-01-2023,-3471.1,-2809.6,1808.4,1491.5,0.0,7.9,309.0,4949.4,3621.2,1328.2,0.0,331.4,2983.6,2322.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
04-01-2023,-3548.0,-3054.4,1808.4,1491.5,0.0,7.9,309.0,5194.2,3621.2,1573.1,0.0,331.4,2815.6,2322.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
05-01-2023,-3547.1,-3126.4,1808.4,1491.5,0.0,7.9,309.0,5266.2,3621.2,1645.0,0.0,331.4,2742.8,2322.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
06-01-2023,-3545.8,-3131.1,1808.4,1491.5,0.0,7.9,309.0,5270.9,3621.2,1649.7,0.0,331.4,2736.8,2322.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
09-01-2023,-3550.0,-3164.9,1812.5,1491.5,0.0,7.9,313.0,5308.7,3621.2,1687.6,0.0,331.4,2707.2,2322.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
10-01-2023,-3557.2,-2890.5,1744.4,1491.5,0.0,3.0,249.9,4968.0,3412.0,1556.0,0.0,333.2,2988.8,2322.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
11-01-2023,-3820.1,-3708.0,1736.9,1491.5,0.0,2.8,242.6,5768.7,4864.9,903.9,0.0,323.8,2434.2,2322.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
12-01-2023,-3513.1,-2675.2,2313.4,2065.5,0.0,2.8,245.1,5312.3,3760.6,1551.7,0.0,323.7,3160.0,2322.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
13-01-2023,-3160.3,-2781.5,2324.7,2065.5,0.0,2.8,256.5,5429.6,3760.6,1669.0,0.0,323.4,2700.9,2322.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
16-01-2023,-1882.3,-2667.1,2342.6,2065.5,0.0,1.4,275.6,5332.1,3760.6,1571.5,0.0,322.4,1537.3,2322.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
17-01-2023,-3052.2,-2741.6,2329.0,2065.5,0.0,0.0,263.5,5393.0,3760.6,1632.4,0.0,322.4,2632.7,2322.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
18-01-2023,-3668.0,-3703.8,2328.8,2065.5,0.0,0.0,263.3,6354.9,5062.6,1292.4,0.0,322.3,2286.3,2322.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
19-01-2023,-3634.2,-2701.1,2275.4,2065.5,0.0,0.0,209.9,5298.8,3884.1,1414.7,0.0,322.3,3364.7,2431.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
20-01-2023,-3661.6,-2701.7,2248.4,2065.4,0.0,0.0,183.0,5271.3,3884.1,1387.2,0.0,321.2,3391.5,2431.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
23-01-2023,-3679.5,-2710.3,2247.1,2065.4,0.0,0.0,181.7,5278.1,3884.1,1394.0,0.0,320.7,3400.8,2431.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
24-01-2023,-3710.5,-2756.2,2244.1,2065.4,0.0,0.0,178.7,5321.0,3884.1,1436.9,0.0,320.6,3385.9,2431.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
25-01-2023,-3680.8,-2841.5,2242.9,2065.4,0.0,0.0,177.5,5405.0,3884.1,1520.9,0.0,320.5,3270.9,2431.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
26-01-2023,-3594.3,-3436.5,2241.7,2065.4,0.0,0.0,176.3,5998.4,4469.0,1529.4,0.0,320.1,2589.4,2431.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
27-01-2023,-3424.0,-3405.7,2241.3,2065.4,0.0,0.0,175.9,5968.0,4469.0,1499.1,0.0,321.0,2449.9,2431.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
30-01-2023,-3236.9,-3296.2,2241.4,2065.4,0.0,0.0,175.9,5858.5,4469.0,1389.6,0.0,321.0,2372.3,2431.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
31-01-2023,-3293.6,-3220.3,2240.2,2065.4,0.0,0.0,174.8,5796.6,4469.0,1327.7,0.0,336.1,2504.9,2431.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
01-02-2023,-2857.7,-3214.8,2240.1,2065.4,0.0,0.0,174.7,5801.4,4469.0,1332.4,0.0,346.5,2074.5,2431.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
02-02-2023,-3420.6,-3250.1,2238.6,2065.0,0.0,0.0,173.6,5840.7,4371.5,1469.2,0.0,352.0,2602.1,2431.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
03-02-2023,-3580.5,-3199.5,2237.6,2065.0,0.0,0.0,172.6,5797.6,4371.5,1426.1,0.0,360.5,2812.6,2431.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
06-02-2023,-3646.0,-3175.2,2318.1,2065.0,0.0,0.4,252.7,5855.8,4371.5,1484.2,0.0,362.5,2902.4,2431.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
07-02-2023,-3615.0,-3383.1,2266.3,2065.0,0.0,0.4,200.9,6011.3,4371.5,1639.7,0.0,361.8,2663.5,2431.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
08-02-2023,-3548.6,-3352.6,2247.5,2065.0,0.0,0.4,182.1,5960.0,4371.5,1588.5,0.0,359.9,2627.6,2431.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
09-02-2023,-3277.3,-4073.3,2268.1,2065.0,0.0,0.4,202.6,6700.9,5252.6,1448.3,0.0,359.5,1635.6,2431.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
10-02-2023,-3256.5,-4018.5,2263.5,2065.0,0.0,0.0,198.5,6641.5,5252.6,1388.9,0.0,359.4,1669.6,2431.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
13-02-2023,-3402.1,-4083.8,2356.6,2064.9,0.0,0.0,291.7,6800.7,5252.6,1548.1,0.0,360.2,1749.9,2431.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
14-02-2023,-3106.7,-4409.9,2256.5,2064.9,0.0,0.0,191.6,7027.5,5252.6,1774.9,0.0,361.2,1128.4,2431.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
15-02-2023,-3255.9,-4772.8,2488.5,2064.8,0.0,0.0,423.7,7622.4,6291.6,1330.8,0.0,361.1,914.7,2431.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
16-02-2023,-3249.8,-3326.3,2154.1,1668.8,0.0,0.0,485.3,5841.6,4549.5,1292.1,0.0,361.2,2325.6,2402.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
17-02-2023,-3147.5,-3518.6,2021.1,1668.7,0.0,0.0,352.4,5900.9,4549.5,1351.4,0.0,361.2,2031.1,2402.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
20-02-2023,-3106.4,-3417.5,2003.3,1668.7,0.0,0.0,334.6,5781.4,4549.5,1231.9,0.0,360.6,2091.1,2402.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
21-02-2023,-2860.6,-3253.6,2217.2,1668.7,0.0,0.0,548.5,5832.3,4549.5,1282.7,0.0,361.5,2009.2,2402.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
22-02-2023,-2738.5,-3053.6,2391.9,1668.7,0.0,0.0,723.2,5807.0,4549.5,1257.5,0.0,361.5,2087.0,2402.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
24-02-2023,-2701.3,-2773.5,2114.5,1668.7,0.0,0.0,445.8,5257.3,3730.0,1527.3,0.0,369.3,2329.9,2402.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
27-02-2023,-2710.1,-2792.1,2114.5,1668.7,0.0,0.0,445.8,5275.9,3730.0,1545.9,0.0,369.3,2320.1,2402.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
28-02-2023,-2388.7,-2376.7,2614.9,1668.7,0.0,0.0,946.2,5358.8,3730.0,1628.8,0.0,367.3,2414.2,2402.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
01-03-2023,-1901.1,-2064.8,2626.1,1668.7,0.0,0.0,957.4,5056.0,3730.0,1326.0,0.0,365.1,2238.4,2402.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
02-03-2023,-2340.6,-2142.2,2203.2,1668.7,0.0,0.0,534.5,4710.4,3331.2,1379.3,0.0,365.1,2600.6,2402.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
03-03-2023,-2843.8,-2367.0,1986.6,1668.7,0.0,0.0,317.9,4717.6,3331.2,1386.4,0.0,364.0,2879.0,2402.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
06-03-2023,-2816.8,-1998.0,1956.6,1668.7,0.0,0.0,287.9,4323.2,3331.2,992.1,0.0,368.7,3220.9,2402.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
07-03-2023,-2244.3,-2112.7,1932.0,1668.7,0.0,0.0,263.3,4413.3,3331.2,1082.2,0.0,368.6,2533.8,2402.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
09-03-2023,-2393.4,-2187.2,2022.8,1668.7,0.0,0.0,354.1,4578.1,3331.2,1247.0,0.0,368.2,2608.3,2402.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
10-03-2023,-2297.5,-1285.2,2436.1,1668.7,0.0,0.0,767.4,4089.3,3050.4,1038.9,0.0,368.0,3414.5,2402.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
13-03-2023,-2389.8,-1787.0,1967.4,1668.7,0.0,0.0,298.7,4120.6,3050.4,1070.3,0.0,366.2,3004.9,2402.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
14-03-2023,-2398.8,-2079.3,1954.3,1668.7,0.0,0.0,285.6,4399.6,3050.4,1349.2,0.0,366.0,2721.6,2402.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
15-03-2023,-2391.9,-3919.5,1882.4,1668.7,0.0,0.0,213.7,6163.2,4464.4,1698.8,0.0,361.3,874.6,2402.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
16-03-2023,-2204.5,-1923.6,1937.3,1668.7,0.0,0.0,268.6,4221.4,3243.4,978.0,0.0,360.5,2734.1,2453.2,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
17-03-2023,-2314.5,-1933.0,1927.7,1668.7,0.0,0.0,259.0,4221.0,3243.4,977.7,0.0,360.4,2834.8,2453.2,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
20-03-2023,-2388.3,-1974.3,1935.8,1668.7,0.0,0.0,267.1,4269.4,3243.4,1026.0,0.0,359.3,2867.2,2453.2,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
21-03-2023,-2193.9,-2121.0,1912.0,1668.6,0.0,0.0,243.4,4390.1,3243.4,1146.8,0.0,357.2,2526.2,2453.2,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
22-03-2023,-2155.4,-2054.0,1916.8,1668.5,0.0,0.0,248.3,4327.2,3243.4,1083.9,0.0,356.4,2554.6,2453.2,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
23-03-2023,-2063.5,-1873.4,2010.2,1765.9,0.0,0.0,244.4,4240.4,3049.6,1190.8,0.0,356.7,2643.3,2453.2,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
24-03-2023,-2036.1,-1814.3,2000.5,1765.9,0.0,0.0,234.6,4170.5,3049.6,1120.9,0.0,355.8,2675.1,2453.2,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
27-03-2023,-1973.8,-1913.2,1951.5,1765.9,0.0,0.0,185.6,4219.9,3049.6,1170.4,0.0,355.3,2513.8,2453.2,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
28-03-2023,-1538.9,-1806.0,1956.8,1765.9,0.0,0.0,190.9,4115.7,3049.6,1066.1,0.0,352.9,2186.1,2453.2,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
29-03-2023,53.9,-1291.9,2367.8,1765.9,0.0,0.1,601.9,4012.8,3049.6,963.3,0.0,353.1,1107.5,2453.2,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
30-03-2023,-1776.7,-1098.9,1986.6,1765.6,0.0,2.2,218.7,3435.8,2450.0,985.8,0.0,350.3,3131.0,2453.2,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
31-03-2023,-2364.8,-1149.3,1992.6,1765.6,0.0,6.8,220.2,3489.2,2450.0,1039.2,0.0,347.3,3668.8,2453.2,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
03-04-2023,-1978.7,-1117.9,2071.9,1765.6,0.0,7.6,298.7,3544.3,2450.0,1094.3,0.0,354.5,3314.0,2453.2,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
04-04-2023,-2145.4,-1206.1,1936.8,1765.6,0.0,7.6,163.5,3488.9,2450.0,1038.9,0.0,346.0,3392.6,2453.2,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
05-04-2023,-1797.0,-1242.5,1952.0,1765.6,0.0,7.6,178.8,3517.2,2450.0,1067.2,0.0,322.7,3007.7,2453.2,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
06-04-2023,-785.9,-1396.4,1955.4,1765.3,0.0,7.7,182.3,3674.3,2772.9,901.4,0.0,322.5,1842.7,2453.2,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
07-04-2023,-621.1,-1345.1,1944.4,1765.3,0.0,7.7,171.4,3640.6,2772.9,867.7,0.0,351.0,1729.2,2453.2,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
10-04-2023,-593.6,-1339.2,1926.8,1765.3,0.0,7.8,153.7,3616.8,2772.9,844.0,0.0,350.9,1707.6,2453.2,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
11-04-2023,-1594.9,-1662.8,1936.4,1765.1,0.0,7.8,163.5,3948.5,2772.9,1175.7,0.0,349.3,2385.3,2453.2,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
12-04-2023,-1363.6,-2359.3,1912.5,1765.1,0.0,3.7,143.7,4621.5,3698.4,923.1,0.0,349.7,1457.5,2453.2,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
13-04-2023,-1515.8,-1120.2,1899.5,1765.0,0.0,7.8,126.7,3365.7,2605.4,760.3,0.0,346.0,3943.5,3547.8,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
14-04-2023,-1661.7,-1227.7,1903.8,1764.9,0.0,7.8,131.0,3440.1,2605.4,834.8,0.0,308.7,3981.9,3547.8,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
17-04-2023,-1519.9,-1229.7,1852.5,1764.9,0.0,7.8,79.8,3388.7,2605.4,783.3,0.0,306.4,3838.0,3547.8,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
18-04-2023,-1421.4,-1184.3,1851.4,1764.9,0.0,7.8,78.7,3381.3,2605.4,776.0,0.0,345.6,3785.0,3547.8,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
19-04-2023,-1536.5,-1169.1,1849.8,1764.9,0.0,4.9,80.0,3343.8,2605.4,738.5,0.0,324.9,3915.2,3547.8,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
20-04-2023,-1577.5,-842.1,1817.0,1718.6,0.0,7.6,90.7,3003.0,2254.1,748.8,0.0,343.9,4283.2,3547.8,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
21-04-2023,-1551.5,-857.0,1836.7,1718.6,0.0,7.6,110.4,2996.0,2254.1,741.9,0.0,302.4,4242.3,3547.8,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
24-04-2023,-1488.6,-833.0,1846.6,1718.6,0.0,7.3,120.7,3024.5,2254.1,770.4,0.0,344.9,4203.4,3547.8,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
25-04-2023,-1665.2,-872.2,1811.7,1718.6,0.0,7.3,85.8,3029.6,2254.1,775.4,0.0,345.6,4340.8,3547.8,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
26-04-2023,-1703.7,-1076.8,1812.7,1718.6,0.0,7.3,86.7,3225.4,2254.1,971.3,0.0,336.0,4174.8,3547.8,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
27-04-2023,-1496.6,-928.9,1814.0,1718.6,0.0,7.3,88.0,3082.3,1990.0,1092.3,0.0,339.4,4115.5,3547.8,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
